teff,logg,period
5878.0,4.47,13.152
4733.0,4.49,13.718
5142.0,4.38,9.866
5293.0,4.54,15.793
5609.0,4.65,5.541
5876.0,4.53,5.536
4938.0,4.32,22.872
4646.0,4.23,27.356
5748.0,4.08,18.891
5126.0,4.77,3.685
4700.0,4.07,26.923
5869.0,4.52,11.476
5665.0,4.25,18.795
5314.0,4.75,24.381
5182.0,4.42,34.727
4831.0,4.53,19.729
5209.0,4.43,9.124
5131.0,4.02,8.232
5032.0,4.41,32.868
4948.0,4.55,14.479
5560.0,4.65,1.863
4444.0,4.58,13.695
4653.0,4.43,22.962
4813.0,4.39,22.217
4716.0,4.52,29.43
5322.0,4.79,24.281
5581.0,4.99,10.684
5889.0,4.62,13.479
4695.0,4.53,26.717
5376.0,4.54,20.998
5225.0,4.58,11.933
4887.0,4.45,24.417
5883.0,4.47,10.392
4515.0,4.52,30.34
6056.0,3.7,9.426
6394.0,4.34,3.535
5733.0,4.32,14.563
5568.0,4.36,2.235
5789.0,4.6,7.575
4968.0,4.28,11.337
5727.0,4.37,2.606
4954.0,4.38,27.249
5679.0,4.61,17.03
5823.0,4.51,17.094
4605.0,4.08,34.625
4604.0,4.63,30.615
5444.0,4.76,14.504
5616.0,4.31,14.439
5612.0,4.4,21.153
5574.0,4.37,17.278
5146.0,4.54,2.741
5437.0,4.41,18.861
4602.0,4.59,39.978
6015.0,4.71,13.149
4408.0,4.58,13.427
4899.0,4.55,12.988
5923.0,4.53,18.371
5420.0,4.4,18.644
4849.0,4.4,36.527
5342.0,4.36,27.451
5240.0,4.25,24.538
5180.0,4.5,23.421
4907.0,4.68,17.722
5832.0,4.54,15.298
4752.0,4.68,26.124
5593.0,4.7,2.387
5537.0,4.42,2.39
6052.0,4.09,5.755
5142.0,4.5,9.058
5728.0,4.16,25.755
4783.0,4.57,31.091
5037.0,4.58,31.968
6078.0,4.24,15.013
5132.0,4.14,46.762
5037.0,4.53,7.886
5933.0,4.45,13.836
5666.0,4.62,19.58
5676.0,4.33,21.77
4700.0,4.42,32.285
5943.0,4.49,19.042
5527.0,4.44,22.508
5337.0,4.44,10.294
6341.0,4.25,3.199
4896.0,4.71,13.66
6067.0,4.46,10.217
5653.0,4.48,20.472
5253.0,5.02,33.483
4903.0,4.35,15.874
6403.0,4.47,12.483
5498.0,4.59,32.342
5176.0,4.46,14.835
4953.0,4.7,24.558
5348.0,4.43,7.71
5191.0,4.57,8.231
5376.0,4.61,18.873
5151.0,4.57,31.855
5731.0,4.41,10.34
5732.0,4.43,14.295
5604.0,4.74,15.93
5593.0,4.49,11.507
5149.0,4.82,29.143
4649.0,4.42,39.085
6156.0,4.52,8.02
6169.0,4.48,9.676
5211.0,4.79,14.512
5275.0,4.54,24.217
5478.0,4.57,21.675
6238.0,4.28,18.772
5258.0,4.62,11.939
5167.0,4.47,0.315
4418.0,4.57,17.273
6093.0,4.4,11.412
5647.0,4.76,6.501
6361.0,4.38,3.74
5023.0,4.7,21.581
4993.0,4.68,27.756
4614.0,4.58,28.28
5654.0,4.34,42.083
6127.0,4.64,7.617
6205.0,4.32,7.154
5608.0,4.87,8.952
5373.0,4.34,3.251
5552.0,4.55,26.267
5300.0,4.63,23.888
5828.0,4.4,2.882
5246.0,4.46,20.902
4961.0,4.62,30.002
5383.0,4.59,10.0
6457.0,4.24,4.587
5457.0,4.57,24.17
5451.0,4.61,21.552
5486.0,4.63,17.955
5879.0,4.67,6.175
6494.0,3.78,3.64
5156.0,4.51,25.033
5690.0,4.41,32.466
5717.0,4.51,21.796
4529.0,4.5,26.802
6220.0,4.65,7.518
4829.0,4.33,25.661
5596.0,4.35,61.431
5921.0,4.53,13.162
4808.0,4.4,23.536
5014.0,4.54,20.227
5032.0,4.62,23.334
5141.0,4.63,31.417
4979.0,4.55,30.227
5938.0,4.43,16.145
5529.0,4.48,20.948
4515.0,4.49,29.864
6075.0,4.41,8.907
5625.0,4.36,22.096
4731.0,4.46,19.022
5190.0,4.71,23.08
5254.0,4.59,28.212
5878.0,4.42,19.614
5933.0,4.44,5.478
4844.0,4.52,33.2
6069.0,4.63,2.198
5316.0,4.49,12.341
6308.0,4.49,2.987
5357.0,4.56,7.911
5563.0,4.38,21.181
5012.0,4.73,29.36
6343.0,4.64,5.596
4697.0,4.54,32.814
4757.0,4.29,12.898
5538.0,4.72,13.881
5362.0,4.66,19.374
5190.0,4.73,30.661
6123.0,4.58,11.923
5176.0,4.8,29.028
4957.0,4.84,24.557
5674.0,4.33,8.458
4593.0,4.39,18.516
6208.0,4.44,7.546
5324.0,4.65,25.987
5680.0,4.61,5.183
4421.0,4.44,6.465
4822.0,4.37,14.864
5414.0,4.63,9.075
5689.0,4.4,7.223
5048.0,4.55,12.826
5715.0,4.54,22.076
4503.0,4.5,17.976
5204.0,4.62,19.018
5033.0,4.58,23.657
5505.0,4.34,20.317
5963.0,4.49,3.977
5602.0,4.74,15.844
5631.0,4.82,4.844
6431.0,4.39,2.359
5709.0,4.55,20.571
4866.0,4.62,28.129
5316.0,4.61,23.912
4950.0,4.84,14.017
5598.0,4.44,14.03
5795.0,4.55,21.139
5866.0,4.61,5.769
5533.0,4.51,22.482
4953.0,4.49,26.255
5942.0,4.38,15.744
4598.0,4.51,27.846
6151.0,4.48,19.989
4838.0,4.61,14.594
4881.0,4.66,13.382
5200.0,4.44,1.101
5483.0,4.91,17.157
6025.0,4.54,10.732
5048.0,4.92,19.596
5033.0,4.6,32.05
5509.0,4.31,20.906
4704.0,4.57,15.89
5280.0,4.4,1.255
4516.0,4.57,21.512
5422.0,4.73,27.233
4801.0,4.64,21.275
5703.0,4.56,23.691
5795.0,4.37,9.526
5732.0,4.5,16.444
4833.0,4.42,34.604
5501.0,4.66,7.783
5520.0,4.36,2.566
5846.0,4.44,12.016
5878.0,4.48,19.501
6336.0,4.17,2.785
5442.0,4.56,7.152
5839.0,4.54,11.377
5190.0,4.37,24.8
4690.0,4.43,37.281
5015.0,4.81,21.874
5616.0,4.3,26.274
5037.0,4.43,24.761
4469.0,4.53,11.556
5460.0,4.52,11.603
5908.0,4.44,14.969
5223.0,4.62,26.86
5598.0,4.52,15.107
6220.0,4.31,17.978
5578.0,4.41,21.908
6429.0,4.47,6.477
5893.0,4.5,1.177
5319.0,4.67,17.533
5360.0,4.6,23.271
5065.0,4.63,9.857
6200.0,4.63,7.418
4711.0,4.69,0.233
5038.0,4.68,28.835
5902.0,4.62,19.619
5648.0,4.38,9.96
4740.0,4.6,35.197
4608.0,4.34,16.92
5929.0,3.86,5.174
5793.0,4.8,11.783
5301.0,4.58,10.575
5940.0,4.27,6.626
5444.0,4.69,16.158
5533.0,4.57,8.289
5026.0,4.39,7.485
5804.0,4.25,18.227
5187.0,4.52,8.694
6159.0,4.38,11.216
4716.0,4.49,21.317
6109.0,4.37,1.564
4950.0,4.8,19.913
4915.0,4.69,28.025
5109.0,4.78,33.228
5554.0,4.61,6.024
4543.0,4.43,0.578
5351.0,4.48,21.049
5000.0,4.45,32.432
5671.0,4.35,19.465
5297.0,4.58,8.264
5492.0,4.56,8.28
4937.0,4.62,30.418
4739.0,4.34,20.876
5215.0,4.73,29.578
6225.0,4.53,15.207
5699.0,4.75,16.958
4651.0,4.66,33.481
6109.0,4.69,11.213
5641.0,4.59,12.043
4888.0,4.62,30.591
5385.0,4.52,21.097
5145.0,4.81,28.183
5122.0,4.83,25.389
5330.0,4.57,17.354
5786.0,4.38,4.379
5302.0,4.43,15.234
5557.0,4.5,18.731
5428.0,4.41,20.178
5561.0,4.42,17.096
5352.0,4.45,22.896
5924.0,4.53,6.128
4891.0,4.53,35.392
5084.0,4.5,22.006
5249.0,4.91,22.474
5103.0,4.93,20.406
5305.0,4.68,22.039
4762.0,4.67,35.9
5671.0,4.37,52.573
5491.0,4.7,0.707
4488.0,4.58,33.504
5466.0,4.61,11.188
5756.0,4.55,21.499
6164.0,4.31,3.124
4907.0,4.18,23.317
5222.0,4.6,17.903
5575.0,4.56,17.962
4834.0,4.5,34.301
5283.0,4.63,24.935
5399.0,4.78,29.25
5645.0,4.11,4.561
4800.0,4.74,30.368
5729.0,4.42,15.761
4726.0,4.23,16.751
5221.0,4.8,31.172
5369.0,4.85,7.968
4804.0,4.67,16.298
4920.0,4.58,14.889
4688.0,4.6,17.385
6002.0,4.62,13.038
5542.0,4.89,18.985
5212.0,4.72,14.998
5143.0,4.78,20.901
5277.0,4.74,7.404
4940.0,4.54,31.745
5679.0,4.7,19.872
6493.0,4.14,1.05
5171.0,4.69,34.053
4914.0,4.54,20.882
4862.0,4.5,30.814
4706.0,4.57,25.497
5444.0,4.95,15.408
5115.0,4.75,31.852
5384.0,4.93,18.379
5964.0,4.5,12.311
5285.0,4.76,10.738
6236.0,4.37,15.228
4604.0,4.35,20.501
6202.0,4.39,3.71
5054.0,4.2,14.732
5271.0,4.82,16.544
6492.0,3.95,19.667
6408.0,4.42,3.906
5335.0,4.64,24.326
5573.0,4.65,19.685
6020.0,4.64,8.932
6129.0,4.25,3.208
6296.0,4.36,5.855
5867.0,4.63,5.878
5854.0,4.43,21.858
5232.0,4.79,12.753
5033.0,4.55,0.549
5413.0,4.9,22.069
5058.0,5.03,10.366
5569.0,4.84,10.277
5141.0,4.81,17.281
6081.0,4.56,12.44
5178.0,4.64,28.313
5942.0,4.41,1.073
5152.0,4.88,0.643
5784.0,4.39,21.896
4665.0,4.41,22.004
5252.0,4.21,7.074
4914.0,4.66,20.939
6119.0,4.56,12.973
5597.0,4.75,20.95
5672.0,4.58,18.797
5955.0,4.88,1.109
4881.0,4.55,29.869
5897.0,4.63,8.128
4816.0,4.75,22.809
5215.0,4.93,26.86
5470.0,4.59,18.167
5911.0,4.71,17.485
5249.0,4.39,9.114
6126.0,4.44,1.014
5119.0,4.83,21.69
4518.0,4.54,26.927
5338.0,4.77,26.361
5084.0,4.95,20.776
5900.0,4.44,0.729
5601.0,4.63,6.112
4667.0,4.33,14.025
4623.0,4.39,3.81
5175.0,4.83,21.573
6223.0,4.13,1.109
5734.0,4.53,15.652
5216.0,4.42,13.281
5354.0,4.41,18.417
5198.0,4.51,23.479
4872.0,4.38,20.002
5563.0,4.49,29.427
5616.0,4.3,14.906
5582.0,4.7,25.103
5460.0,4.65,42.76
5532.0,4.47,43.279
6207.0,4.43,6.079
5581.0,4.69,6.64
5011.0,4.59,12.548
4426.0,4.51,16.619
5260.0,4.59,25.753
5701.0,4.59,10.29
5458.0,4.24,24.257
4524.0,4.54,14.178
4742.0,4.79,28.687
4482.0,4.57,19.351
4944.0,4.53,31.478
4772.0,4.17,23.939
5614.0,4.42,8.463
4617.0,4.61,27.966
4908.0,4.42,17.662
5367.0,4.73,19.787
5511.0,4.47,17.97
5171.0,4.47,16.114
5674.0,4.65,17.529
5541.0,4.38,3.655
5601.0,4.41,6.457
5187.0,4.28,7.931
6264.0,4.18,0.775
5237.0,4.71,11.904
5708.0,4.58,30.25
6233.0,4.56,20.548
4960.0,4.87,25.861
4705.0,4.36,24.161
4904.0,4.79,20.281
5330.0,4.6,25.166
5730.0,4.31,6.7
5477.0,4.49,6.639
5341.0,4.59,20.359
5567.0,4.78,21.067
5365.0,4.61,9.765
4976.0,4.53,30.714
4585.0,4.39,12.541
5239.0,4.4,16.121
5805.0,4.89,21.045
5140.0,4.41,18.5
5611.0,4.72,19.284
4718.0,4.86,33.399
5358.0,4.67,9.091
5770.0,4.63,11.029
5427.0,4.89,21.225
5841.0,4.85,20.162
5620.0,4.62,20.459
5923.0,4.48,6.262
4961.0,4.64,31.383
5806.0,4.38,20.053
5796.0,4.36,21.536
4647.0,4.47,30.792
5461.0,4.71,21.2
4970.0,4.57,1.304
4659.0,4.48,23.503
5176.0,4.85,14.151
5846.0,4.42,6.83
5438.0,4.22,66.675
4697.0,4.32,44.947
4503.0,4.42,35.622
5515.0,4.96,32.679
5069.0,4.44,9.898
5067.0,4.75,19.133
6047.0,4.34,12.391
4874.0,4.76,16.668
4789.0,4.57,14.629
5385.0,4.64,17.802
5028.0,4.76,27.261
5853.0,4.38,12.161
5043.0,5.02,37.809
6488.0,4.25,16.516
6240.0,4.57,3.667
5186.0,4.41,5.894
6003.0,4.52,2.805
5815.0,4.47,18.843
5102.0,4.73,26.135
4564.0,4.62,20.053
5705.0,4.53,17.979
6427.0,4.5,5.187
6033.0,4.59,17.065
4842.0,4.82,23.848
4517.0,4.65,15.244
5941.0,4.65,13.168
5790.0,4.65,18.609
5400.0,4.41,16.119
5140.0,4.69,31.989
4827.0,4.32,21.025
6224.0,4.67,14.641
5577.0,5.14,16.433
4995.0,4.55,22.534
5233.0,4.99,30.488
5573.0,4.55,23.929
5827.0,4.43,12.028
6407.0,4.41,4.77
6062.0,4.41,8.019
4411.0,4.69,25.315
5431.0,4.59,12.783
5354.0,4.5,30.347
5679.0,4.44,12.064
6034.0,4.22,10.616
5552.0,4.46,21.911
6350.0,4.25,12.205
5456.0,4.69,10.241
6049.0,4.36,1.898
4758.0,4.42,4.117
5083.0,4.5,20.001
4747.0,4.45,23.638
5402.0,4.5,10.705
5395.0,4.43,10.489
5844.0,4.48,8.478
5577.0,4.47,25.757
6213.0,4.26,6.877
6069.0,4.42,4.017
5160.0,4.38,27.864
4852.0,4.55,39.062
4527.0,4.51,37.089
5231.0,4.4,27.069
5169.0,4.14,8.524
5367.0,4.84,17.584
5178.0,4.6,10.773
5190.0,4.38,14.953
5930.0,4.48,11.639
5009.0,4.61,26.362
5963.0,4.38,13.999
6430.0,4.54,5.258
5504.0,4.65,26.043
5284.0,4.76,9.143
5272.0,4.48,1.602
5358.0,4.62,30.507
4847.0,4.59,12.229
5333.0,4.47,11.904
5358.0,4.7,22.542
4411.0,4.45,24.043
5305.0,4.57,18.033
5508.0,4.51,10.92
5932.0,4.56,12.69
5920.0,4.75,14.764
4691.0,4.49,26.021
5159.0,4.09,30.827
6177.0,4.32,11.962
5478.0,4.67,27.097
5302.0,4.56,10.601
5884.0,4.37,19.075
5267.0,4.61,30.783
5663.0,4.47,22.45
6210.0,4.41,16.558
4882.0,4.12,19.705
5743.0,4.32,31.63
6060.0,4.44,10.232
6097.0,4.48,13.769
4996.0,4.88,26.962
4966.0,4.34,20.137
5268.0,4.57,30.315
6125.0,4.42,9.661
5264.0,4.54,17.457
5667.0,4.41,17.184
4677.0,4.56,22.596
5363.0,4.57,30.348
5233.0,4.48,0.574
5532.0,4.55,8.808
4910.0,4.6,18.721
5715.0,4.33,11.571
4766.0,4.28,11.887
4842.0,4.19,36.77
4808.0,4.23,8.345
5906.0,4.53,15.665
5673.0,4.44,4.461
5860.0,4.54,16.398
5460.0,4.74,19.548
4691.0,4.44,37.888
5536.0,3.8,30.68
5378.0,4.51,6.206
5665.0,4.64,16.988
5955.0,4.62,15.957
5652.0,4.1,15.947
5365.0,4.5,7.512
6280.0,4.29,6.98
5975.0,4.57,16.976
4422.0,4.67,17.942
5383.0,4.73,21.687
5421.0,4.43,19.203
5494.0,4.66,24.586
5594.0,3.86,0.48
5302.0,4.49,2.483
4956.0,4.35,29.424
5973.0,4.51,13.234
4995.0,4.82,25.694
5936.0,4.5,14.441
5537.0,4.44,14.325
6486.0,4.09,12.968
5435.0,4.31,50.915
5054.0,4.61,25.826
4821.0,4.38,34.785
5662.0,4.45,18.183
5551.0,4.56,25.041
5652.0,4.26,21.016
5183.0,4.26,8.806
4920.0,4.38,23.212
4472.0,4.57,31.426
5450.0,4.75,8.553
5433.0,4.87,18.707
5294.0,4.63,19.424
5757.0,4.27,19.364
5334.0,3.92,11.983
4964.0,4.54,17.387
5448.0,4.56,25.888
4930.0,4.62,28.086
5032.0,4.39,21.277
4763.0,4.39,11.546
4578.0,4.53,2.427
4976.0,4.61,33.333
5579.0,4.56,4.54
6140.0,4.39,3.45
6282.0,4.1,1.825
5555.0,4.81,11.719
5946.0,4.31,6.725
4658.0,4.57,14.469
5793.0,4.41,23.039
5054.0,4.64,20.599
5513.0,4.32,12.049
4717.0,4.34,13.883
4607.0,4.41,23.847
5836.0,4.47,6.867
5434.0,4.61,24.402
5908.0,4.73,11.605
5400.0,4.69,23.79
5141.0,4.64,16.286
5104.0,4.42,21.136
5865.0,4.5,15.945
6343.0,4.33,4.845
4896.0,4.29,17.377
5232.0,4.6,29.616
6463.0,4.28,1.445
5369.0,4.71,13.376
5653.0,4.48,19.058
4877.0,4.54,29.062
5238.0,4.49,16.404
5442.0,4.3,16.836
5379.0,4.54,6.96
5312.0,4.45,34.766
5000.0,4.67,33.723
5749.0,4.5,17.654
5163.0,4.53,13.077
4657.0,4.39,23.955
5620.0,4.37,5.471
6279.0,4.27,10.917
5434.0,4.35,6.843
5100.0,4.58,11.428
4754.0,4.57,17.504
5149.0,4.68,9.808
5237.0,4.73,22.141
5992.0,4.26,21.817
4922.0,4.63,15.223
5783.0,4.43,17.557
4985.0,4.3,18.628
5174.0,4.47,19.105
4996.0,4.22,30.112
6248.0,4.61,15.687
5585.0,4.81,17.152
4708.0,4.61,27.778
4739.0,4.44,29.13
5739.0,4.77,19.924
4855.0,4.51,16.386
4913.0,4.54,28.416
6082.0,4.45,10.639
5548.0,4.61,18.343
4620.0,4.67,31.221
4938.0,4.77,11.933
4451.0,4.65,30.461
5191.0,4.51,23.16
5128.0,4.45,21.13
5552.0,4.52,11.002
5525.0,4.93,11.059
5410.0,4.77,17.802
5049.0,4.56,14.537
5656.0,4.55,4.85
5032.0,4.15,37.14
5694.0,4.53,9.931
5600.0,4.46,18.672
5622.0,4.99,22.974
4838.0,4.67,26.421
5372.0,4.99,10.892
5268.0,4.45,29.721
4478.0,4.56,9.387
4879.0,4.11,27.894
5171.0,4.92,10.82
6332.0,4.33,6.081
5369.0,4.53,22.053
4795.0,4.49,30.885
5255.0,4.46,14.733
4962.0,4.36,24.6
4546.0,4.3,8.907
5346.0,4.51,24.285
4711.0,4.37,13.666
4448.0,4.54,13.68
5819.0,4.5,10.853
5107.0,4.88,28.643
6076.0,4.51,12.37
5883.0,4.43,5.974
5596.0,4.63,5.934
5436.0,4.41,10.7
5295.0,4.81,13.256
4577.0,4.4,26.309
5154.0,4.45,26.91
4960.0,4.43,29.974
5302.0,4.52,20.081
5703.0,4.46,17.742
4872.0,4.5,34.794
4464.0,4.61,35.813
5969.0,4.41,19.79
6453.0,4.31,3.157
4433.0,4.66,20.848
5703.0,4.5,16.634
4537.0,4.45,14.597
4569.0,4.77,16.303
5982.0,4.73,6.84
5016.0,4.81,31.213
5035.0,4.43,1.318
5525.0,4.56,16.414
5644.0,4.61,13.423
5250.0,4.68,13.901
5608.0,4.64,15.396
4845.0,4.25,0.809
6263.0,4.21,0.608
4712.0,4.69,24.036
5242.0,4.66,31.344
6059.0,4.45,10.6
5468.0,4.62,14.861
5599.0,4.56,14.934
4822.0,4.64,36.049
5424.0,4.83,16.412
5187.0,4.57,22.038
5141.0,4.64,0.25
5154.0,4.57,9.329
5426.0,4.56,21.026
5501.0,4.7,17.669
6208.0,4.22,25.113
5339.0,4.64,23.887
5795.0,4.42,4.188
5166.0,4.79,10.935
5701.0,4.51,11.344
5583.0,4.53,24.752
5216.0,4.68,25.001
6211.0,4.0,6.628
4674.0,4.67,14.508
5771.0,4.93,11.548
4682.0,4.45,29.383
4527.0,4.67,30.444
6141.0,4.09,5.059
5586.0,4.59,7.487
5007.0,4.5,10.415
5947.0,4.47,13.782
4538.0,4.61,28.058
5193.0,4.81,28.842
4693.0,4.61,33.491
4958.0,4.62,23.586
5189.0,4.76,14.745
5702.0,4.48,22.099
4896.0,4.46,15.085
5715.0,4.56,21.412
4631.0,4.53,15.034
5266.0,4.71,24.081
4909.0,4.4,26.821
4815.0,4.32,18.036
5678.0,4.55,22.729
6369.0,4.21,4.35
5054.0,4.3,34.856
5536.0,4.71,12.493
4813.0,4.57,27.829
5407.0,3.92,36.071
5226.0,4.22,10.785
4823.0,4.54,32.767
6133.0,4.42,16.026
4692.0,4.26,13.107
5433.0,4.91,9.718
4617.0,4.56,34.647
5050.0,4.62,22.046
5115.0,4.42,0.809
5763.0,4.15,16.425
5060.0,4.61,25.448
4666.0,4.41,23.784
5624.0,4.48,18.721
4832.0,4.66,14.09
4655.0,4.56,17.658
5757.0,4.39,1.036
4964.0,4.39,9.19
4823.0,4.48,25.422
5204.0,4.41,36.022
6006.0,4.28,3.947
5793.0,4.14,17.575
5928.0,4.51,16.079
4771.0,4.53,14.64
6289.0,4.16,6.556
4624.0,4.45,28.372
4853.0,4.56,25.713
5689.0,4.78,19.956
5427.0,4.67,0.345
5578.0,4.57,19.952
5475.0,4.86,9.424
5846.0,4.4,5.814
5495.0,4.77,6.331
6483.0,4.26,4.437
4871.0,4.28,25.674
5827.0,4.34,8.89
4492.0,4.53,34.183
4747.0,4.44,10.873
4601.0,4.57,18.036
5646.0,4.44,8.171
5591.0,4.5,19.66
6419.0,3.8,2.896
5739.0,4.42,62.496
6221.0,4.39,2.804
5004.0,4.35,17.803
4759.0,4.04,28.136
5730.0,4.49,12.157
5591.0,4.56,10.124
6371.0,4.52,3.444
5026.0,4.59,31.744
5092.0,4.89,3.222
5182.0,4.49,23.297
5097.0,4.33,14.567
5537.0,4.59,25.736
6405.0,4.25,9.178
5360.0,4.61,23.209
5881.0,4.55,13.119
5466.0,4.43,2.258
6344.0,4.17,48.888
5139.0,4.57,29.008
4882.0,4.44,16.127
5514.0,4.57,19.334
5193.0,4.64,11.058
4892.0,4.28,7.587
4625.0,4.36,32.948
6150.0,4.48,5.552
5232.0,4.67,30.757
5582.0,4.52,16.597
5956.0,4.44,23.271
5563.0,5.05,22.71
5070.0,4.57,0.764
5333.0,4.73,12.239
5186.0,4.75,11.316
6235.0,4.36,2.989
4900.0,4.46,11.66
4460.0,4.59,24.558
5588.0,4.71,24.608
5815.0,4.36,13.142
4768.0,4.57,24.301
5214.0,4.41,25.491
4478.0,4.58,26.792
6367.0,4.04,3.505
4745.0,4.59,19.273
5021.0,4.52,26.619
4764.0,4.49,39.406
5427.0,4.32,5.512
5358.0,4.66,14.664
5268.0,4.57,24.504
5424.0,5.03,24.708
5662.0,4.59,10.445
4657.0,4.58,27.796
5507.0,4.61,25.205
4479.0,4.9,25.548
4874.0,4.46,1.238
4510.0,4.63,38.636
5211.0,4.26,34.504
5302.0,4.65,12.303
4429.0,4.62,14.923
5348.0,4.62,5.972
5054.0,4.47,26.159
6348.0,4.07,2.027
5602.0,4.37,4.279
5976.0,4.41,6.394
5658.0,4.5,14.525
5439.0,4.65,15.903
4590.0,4.54,37.693
4928.0,4.65,37.101
5281.0,4.67,27.534
5264.0,4.63,20.751
5765.0,4.67,17.689
6494.0,4.34,4.785
4838.0,4.68,14.903
5823.0,4.63,13.354
4983.0,4.49,20.308
5474.0,4.71,22.44
4800.0,4.54,24.808
5608.0,4.77,20.72
5372.0,4.75,27.78
5448.0,4.7,19.64
5942.0,4.58,16.745
5835.0,4.49,5.681
6265.0,4.71,2.239
6213.0,4.23,0.782
5108.0,4.67,21.429
5279.0,4.76,5.712
5688.0,4.75,5.473
5588.0,4.54,4.595
5656.0,4.45,22.084
6037.0,4.42,2.492
5593.0,4.43,4.784
5010.0,4.68,23.417
5336.0,4.66,20.001
5317.0,4.71,10.252
5235.0,4.58,18.52
5301.0,4.6,23.516
6255.0,4.11,1.667
4663.0,4.66,28.719
5806.0,4.69,10.605
4761.0,4.3,26.225
5753.0,4.56,20.882
5335.0,4.69,23.267
5047.0,4.61,18.437
5368.0,4.66,14.332
4623.0,4.43,29.896
5042.0,4.68,28.261
5830.0,4.64,13.762
4849.0,4.33,29.17
5156.0,4.66,23.981
5706.0,4.57,16.963
5337.0,4.62,7.452
5498.0,4.45,13.899
5211.0,4.29,29.281
5257.0,4.57,11.172
6318.0,4.21,4.279
5159.0,4.53,24.331
4898.0,4.92,13.185
5133.0,4.11,51.172
4813.0,4.68,32.663
4968.0,4.59,11.692
4666.0,4.0,34.486
6341.0,4.38,4.173
6048.0,4.5,10.86
4845.0,4.83,21.536
5094.0,4.77,4.42
5007.0,4.8,18.712
4785.0,4.51,35.106
5436.0,4.98,21.857
5430.0,4.92,24.326
4591.0,4.54,33.074
5853.0,4.67,4.116
4570.0,4.47,32.355
4905.0,4.47,19.858
5546.0,4.71,12.443
4823.0,4.39,24.998
5952.0,4.22,10.876
5244.0,4.54,18.326
4880.0,4.59,32.704
4988.0,4.49,34.464
6202.0,4.19,6.536
5118.0,4.83,22.756
5471.0,4.83,21.684
5264.0,5.03,31.131
4709.0,4.84,15.414
5796.0,4.29,18.418
5767.0,4.38,28.757
5525.0,4.59,16.854
5054.0,4.69,33.56
5940.0,4.29,20.997
4498.0,4.62,27.716
5905.0,4.56,9.978
5315.0,4.75,19.634
5142.0,4.6,22.922
5012.0,4.46,14.673
5525.0,4.74,14.024
5369.0,4.75,23.848
4819.0,4.69,32.002
5696.0,4.57,10.264
6228.0,4.21,15.776
5395.0,4.61,21.546
4450.0,4.71,16.506
5069.0,4.44,7.941
5022.0,4.53,12.164
6313.0,4.13,4.769
5446.0,4.6,25.619
4584.0,4.44,35.037
5372.0,4.61,26.351
4508.0,4.61,32.698
4928.0,4.59,24.478
4472.0,4.57,16.189
5161.0,4.79,17.223
4828.0,4.3,19.374
5236.0,4.59,28.923
5860.0,4.25,19.409
5568.0,4.53,23.08
4715.0,4.23,29.708
4867.0,4.54,20.954
5385.0,4.45,13.721
5450.0,4.47,25.318
5217.0,4.39,14.762
5285.0,4.53,12.267
5013.0,4.18,19.453
5537.0,4.37,16.27
5177.0,4.74,15.48
4593.0,4.65,22.714
5374.0,4.35,24.21
5059.0,4.61,26.409
5193.0,4.64,26.043
6065.0,4.38,13.742
4898.0,4.48,25.071
5880.0,4.44,16.564
5422.0,4.51,0.345
4528.0,4.54,23.394
5646.0,4.43,12.892
5058.0,4.46,33.09
5480.0,4.38,7.766
5560.0,3.82,20.9
4793.0,4.59,39.444
5361.0,4.51,20.096
4957.0,4.6,8.686
4863.0,4.63,18.344
5794.0,4.35,13.558
6495.0,4.1,11.179
5595.0,4.66,21.188
5835.0,4.62,5.921
5497.0,4.59,21.271
5078.0,4.49,13.431
5654.0,4.56,20.546
5944.0,4.31,14.091
5987.0,4.63,12.344
5455.0,4.69,17.882
4733.0,4.5,11.729
5106.0,4.41,39.497
5060.0,4.58,3.155
4867.0,4.51,28.341
5567.0,4.65,24.279
6150.0,4.53,2.606
4424.0,4.54,14.966
4958.0,4.73,17.51
4909.0,4.3,26.006
4798.0,4.45,32.366
4929.0,4.48,13.668
5439.0,4.51,12.467
5492.0,4.99,22.753
5831.0,4.55,9.12
5373.0,4.52,16.084
5401.0,4.28,2.172
4914.0,4.57,32.05
5544.0,4.37,24.55
5572.0,4.58,9.668
5832.0,4.35,6.319
4596.0,4.58,30.945
4526.0,4.54,20.831
5472.0,4.56,11.349
5203.0,4.55,19.421
5607.0,4.5,17.473
5704.0,4.63,12.8
5078.0,4.49,19.993
5020.0,4.59,22.792
5540.0,4.57,10.55
5308.0,4.88,26.084
5486.0,4.93,21.36
4603.0,4.53,16.516
5607.0,4.71,16.244
5116.0,4.8,6.703
5871.0,4.52,11.216
5824.0,4.8,12.008
4572.0,4.55,20.316
5938.0,4.54,14.579
5688.0,4.32,18.878
5074.0,4.5,26.695
5815.0,4.49,25.521
5471.0,4.9,16.336
5130.0,4.92,20.028
4724.0,4.44,16.117
4563.0,4.71,23.11
6029.0,4.28,4.699
5712.0,4.75,8.036
5578.0,4.63,14.539
4583.0,4.51,8.811
4951.0,4.6,7.945
4891.0,4.32,31.101
6437.0,4.21,3.301
6016.0,4.58,3.0
4615.0,4.45,11.583
5932.0,4.45,5.329
5111.0,4.63,10.437
4638.0,4.51,28.509
5131.0,4.46,32.581
6137.0,4.19,2.893
4962.0,4.6,19.053
