HIP,RAhms,DEdms,vmag,VarFlag,HD,spectral_type,tic,logg,teff,ra,dec,ms,rs,period
19188,04 06 44.53,-80 44 07.9,7.89,,27358.0,G2V,302966630.0,4.22893,5788.0,61.68511307197829,-80.7361139626812,1.06500005722046,,13.519622517455046
96183,19 33 25.57,+21 50 27.0,6.89,,184385.0,G5V,373071009.0,4.51743,5545.62,293.356469229683,21.8403261479262,0.98,0.90351,17.785571607142217
103682,21 00 33.81,-04 43 47.7,6.21,,199960.0,G1V,248854510.0,4.18749,5885.0,315.141003176173,-4.7302613414923895,1.07,1.3803299999999998,1.7888001502986335
80456,16 25 22.92,-47 31 42.4,7.74,,147657.0,F5V,223785363.0,4.0914,6272.95,246.34532534659093,-47.5287174692482,1.22,1.64632,61.605024950773135
64532,13 13 36.89,+56 42 29.9,6.82,,115043.0,G1V,157272202.0,4.46079,5828.54,198.40420062220002,56.708267486631,1.05,0.998242,22.280280558772052
919,00 11 22.30,+30 26 58.2,7.95,2.0,691.0,K0V,22527304.0,4.47788,5489.0,2.8434890528423,30.4495762013421,0.96,0.935897,22.80566459324153
17420,03 43 55.15,-19 06 40.6,7.1,,23356.0,K2V,121025936.0,4.60611,4968.17,55.98059557546621,-19.110898141340602,0.82,0.7462479999999999,5.691698279549851
108971,22 04 34.88,-56 17 58.7,7.86,,209373.0,F5V,265589229.0,4.27069,6287.0,331.144868652306,-56.29970105790321,1.23,1.34475,3.7826603018667826
115662,23 25 53.00,-20 36 56.1,7.74,,220689.0,G3V,9156146.0,4.34255,5918.85,351.47080061951897,-20.61602811767069,1.08,1.16003,12.162919078415232
58380,11 58 15.72,-47 58 36.8,6.76,,103975.0,G0V,332167674.0,4.2419400000000005,6132.24,179.565032475541,-47.977098844205706,1.16,1.34987,9.82535790673116
89805,18 19 40.08,-63 53 09.2,6.17,,167425.0,F9V,365725318.0,4.38523,6068.0,274.917210621058,-63.886561965116215,1.13,1.12969,2.5683126092315525
53774,11 00 10.40,+77 41 31.8,7.9,,94937.0,F7V,142536411.0,4.11762,6167.29,165.042056804826,77.69211273681479,1.18,1.57095,5.325179709454836
115803,23 27 37.64,-33 37 39.9,7.51,,220894.0,F7V,149837521.0,4.339169999999998,6217.5,351.906211800414,-33.628026365265,1.2,1.22755,12.18343421880783
112512,22 47 25.11,-17 33 02.7,6.8,,215709.0,F6V,146165393.0,4.16066,6266.73,341.85490288119803,-17.550757002718,1.22,1.52014,9.349134681950956
32439,06 46 14.47,+79 33 58.6,5.44,,46588.0,F8V,141523112.0,4.3535900000000005,6145.0,101.55895420280399,79.56481016335509,1.17,1.19216,11.451635612678094
34739,07 11 31.67,-49 25 34.3,7.5,,55720.0,G6V,344081664.0,4.49436,5493.79,107.881948270742,-49.4242041247525,0.96,0.918314,9.758507746863263
102963,20 51 38.88,-29 26 30.2,7.12,,198502.0,F6V,29260474.0,4.0299,6161.79,312.911709495759,-29.4419874861387,1.17,1.73052,3.2863999700236297
71943,14 42 52.15,-24 29 30.4,7.79,,129381.0,G3V,58192.0,3.86313,5580.51,220.71661461602199,-24.491872886303202,0.99,1.92881,20.444996475854598
74537,15 13 51.64,-01 21 00.6,6.58,,135204.0,K0V,38838329.0,4.48983,5411.29,228.462061592901,-1.35138745615634,0.94,0.913451,9.342584359914115
84924,17 21 19.49,-51 07 21.7,7.79,,156643.0,G3V,214083934.0,4.42855,5719.37,260.330715761386,-51.1228101224102,1.02,1.02108,6.064588777055294
8288,01 46 47.27,+59 09 22.5,7.35,,10757.0,G0V,403438102.0,4.0106199999999985,6106.91,26.6966197585887,59.1561197031762,1.15,1.75418,18.87397150195717
17439,03 44 09.02,-38 16 56.9,6.99,1.0,23484.0,K1V,129887847.0,4.57216,5181.84,56.0382214706806,-38.2817700090113,0.88,0.803886,30.755406322802273
103166,20 54 05.73,-18 59 48.3,7.46,,198902.0,G0V,77121035.0,4.12581,6261.0,313.523850327018,-18.99684233684589,1.22,1.58238,7.784569431486224
102970,20 51 44.05,+74 46 44.1,7.81,,199476.0,G8V,364182010.0,4.5259,5501.0,312.93726254655604,74.78032670766109,0.96,0.885566,17.249619041356542
74389,15 12 10.29,-30 53 09.7,7.76,,134664.0,G2V,76399157.0,4.4304,5844.58,228.043139829664,-30.8862919860641,1.05,1.03378,15.336751420923507
12186,02 36 58.62,-34 34 38.4,5.78,,16417.0,G1V,122555698.0,4.0423800000000005,5831.08,39.2441997187319,-34.5779759574056,1.05,1.616,12.724686608002886
77325,15 47 12.87,-42 12 15.8,7.38,,140785.0,G5V,254692046.0,3.9915,5771.67,236.803589645841,-42.2047231797251,1.03,1.69707,23.97867707051454
53837,11 00 50.35,-49 01 10.9,7.59,,95521.0,G5V,80384789.0,4.49986,5766.7,165.209426383217,-49.0198369618407,1.03,0.945195,3.382069053144294
55165,11 17 39.16,-33 32 46.8,6.84,,98220.0,F7V,23582373.0,4.24371,6199.15,169.41337666011998,-33.5471378297541,1.19,1.36443,3.207329111624815
23776,05 06 35.30,-77 33 59.2,7.32,,34297.0,G5V,140898575.0,4.2651900000000005,5578.13,76.6486647449181,-77.5674516059325,0.98,1.20795,15.253924293994723
85007,17 22 27.61,+24 52 47.4,6.88,,157466.0,F8V,286377115.0,4.4081,5967.25,260.615192126707,24.879426238617395,1.09,1.08067,13.88913522264778
71251,14 34 15.70,+57 03 57.0,6.46,,128332.0,F7V,311069416.0,4.3552,6169.31,218.566396584733,57.065257496251604,1.18,1.19502,35.53816602266308
103361,20 56 26.63,-59 16 25.0,7.96,,198943.0,G2V,370206121.0,4.1764800000000015,5894.0,314.110837,-59.273596,1.08000004291534,,14.35893791770034
83990,17 10 10.27,-60 43 48.7,7.38,,154577.0,K0V,303655974.0,4.69906,4906.09,257.543128994875,-60.7287717525264,0.8,0.662295,8.062934962271097
116542,23 37 06.50,+30 40 40.2,7.21,,222033.0,G0V,326448025.0,4.10608,6013.09,354.27762497859,30.678025190059,1.11,1.54403,12.825390445159483
84824,17 20 11.64,+09 27 42.1,7.94,,156968.0,G0V,459654232.0,4.37025,6000.08,260.048430656099,9.46095414931658,1.11,1.13912,12.869735687952824
15932,03 25 12.68,-21 04 21.9,7.85,,21272.0,F7V,92346061.0,4.11378,6427.73,51.3028756549286,-21.0726332550736,1.3,1.65622,0.7468938188954123
70868,14 29 32.70,-37 02 22.0,7.84,,126935.0,G3V,241858046.0,4.5479998588562,6068.0,217.385897262332,-37.0395385016233,1.30299997329712,,8.316671701569675
71177,14 33 25.46,+06 17 10.4,7.7,,127825.0,F7V,457920911.0,4.3184,6090.06,218.356087120631,6.28575196224558,1.14,1.2254200000000002,14.7143727629808
79138,16 09 11.13,-32 05 58.5,7.45,,144880.0,F7V,94826461.0,4.20907,6185.08,242.296352973704,-32.100336463074605,1.18,1.4139700000000002,5.74703537352999
44713,09 06 38.79,-43 29 32.7,7.31,,78429.0,G5V,31716749.0,4.26339,5763.95,136.66179605874902,-43.4919769615848,1.03,1.24096,10.23057055852398
50671,10 20 50.11,-15 28 50.3,7.17,,89707.0,G1V,308019693.0,4.45019,5983.96,155.208258410013,-15.479911323079698,1.1,1.03428,11.159206556280001
17341,03 42 41.51,+51 10 25.0,7.95,,22872.0,F9V,428450559.0,4.11158,6112.73,55.67372958092221,51.173173711607596,1.15,1.56169,8.156506089275593
5280,01 07 31.90,-41 44 47.6,7.01,,6735.0,F8V,183587877.0,4.4134699999999984,6089.82,16.8835495643969,-41.74670204711021,1.14,1.09837,6.886489973790768
63008,12 54 39.98,+22 06 28.8,6.99,1.0,112196.0,F8V,198285529.0,4.32761,5993.0,193.66673166387298,22.1079327486275,1.1,1.19103,12.562474976787383
64797,13 16 50.67,+17 01 04.1,6.49,,115404.0,K2V,373765355.0,4.63407,5019.17,199.21271544310397,17.0171778603993,0.83,0.727007,7.837964307847529
86173,17 36 33.92,+48 27 29.0,7.44,,160291.0,F6V,321601835.0,4.25,5891.0,264.141722359231,48.457731221025895,1,1.5651,11.9225194515667
34801,07 12 14.99,-38 10 28.1,7.95,,55696.0,G0V,22598327.0,4.02805,6012.0,108.062375533328,-38.1745400545596,1.11,1.68915,8.15269068881998
29525,06 13 12.46,+10 37 40.3,6.43,,42807.0,G8V,153498031.0,4.52649,5730.0,93.3020947842045,10.6271426062651,1.02,0.912193,3.522601813842235
52649,10 45 57.97,-16 44 10.2,7.97,,93277.0,G3V,289837055.0,4.39236,5906.56,161.490784868277,-16.736205527841598,1.07,1.09029,4.3361409787772045
73547,15 01 53.29,-47 00 26.3,7.74,,132648.0,G6V,334644751.0,4.6014,5426.74,225.471943804078,-47.0074735405746,0.95,0.807603,7.629859710498951
74893,15 18 20.19,+26 50 24.7,6.59,,136176.0,G0V,357478147.0,4.71849,6002.0,229.584096,26.84032100000001,0.989000022411346,,8.424552307901218
106568,21 34 54.98,-20 15 09.2,6.74,,205306.0,F7V,441017974.0,3.88239,6204.55,323.729058386115,-20.2527203720093,1.19,2.0683,7.1266341935999575
107599,21 47 40.19,-19 34 40.1,7.67,,207190.0,F6V,25227164.0,4.18115,6176.17,326.91727931862596,-19.5778235767242,1.18,1.46015,8.177509335002597
22122,04 45 38.99,-50 04 24.3,7.58,,30501.0,K0V,259539733.0,4.59014,5138.44,71.410747854353,-50.074199974450295,0.87,0.78293,6.23565934904677
105734,21 24 56.53,-08 10 46.3,7.78,,203844.0,G1V,187061730.0,4.062869999999998,6141.54,321.235859952382,-8.17920594707642,1.16,1.65893,8.898646359942488
109488,22 10 49.47,-55 27 24.5,7.22,,210272.0,G3V,409698623.0,3.93101,5743.55,332.70695259065496,-55.457132977256094,1.03,1.81949,5.582897592361838
113884,23 03 50.59,+21 35 54.3,7.22,,217924.0,G0V,245327925.0,4.47356,5708.71,345.960820004375,21.5982643466804,1.02,0.969511,20.43979183916063
56242,11 31 45.14,+14 21 53.9,6.27,,100180.0,G0V,219030951.0,4.3861300000000005,6002.0,172.937269216624,14.3645036494545,1.11,1.11848,11.099788287441035
40283,08 13 34.73,-31 44 08.7,6.7,,68978.0,G2V,145972795.0,4.42058,5963.64,123.393744725594,-31.7353837254534,1.09,1.06526,6.484730676203005
35437,07 18 56.49,-45 17 51.1,7.17,,57415.0,F6V,59729160.0,4.2529900000000005,6204.63,109.73457658985399,-45.2972604635631,1.19,1.34993,22.583371976861628
24419,05 14 19.94,-15 49 33.9,7.43,,34101.0,G8V,188969017.0,4.35881,5524.64,78.58359499999997,-15.826670000000002,0.924000024795532,,20.14979476847886
81800,16 42 27.69,+49 56 12.1,6.48,,151044.0,F8V,274242146.0,4.32577,6097.03,250.615886110755,49.9364392445191,1.15,1.22039,16.504942647413504
58240,11 56 42.43,-32 16 05.3,7.8,,103742.0,G3V,142098919.0,4.46279,5742.0,179.176293232496,-32.268156565775,1.03,0.986414,4.93791680140651
102486,20 46 09.63,-21 44 42.4,7.82,,197711.0,K1V,422364489.0,4.11586,4914.0,311.540360938005,-21.745756466081602,0.81,1.3042,29.898313205699715
105189,21 18 30.06,-12 15 54.7,7.96,,202783.0,G1V,288233209.0,4.22866,6248.6,319.625337288124,-12.2652535535753,1.21,1.39991,22.181250796668035
42916,08 44 44.97,-42 38 01.9,7.2,,74842.0,G5V,430595969.0,4.2919,5452.05,131.18743700000002,-42.634546,0.824999988079071,0.889824,15.171895878059013
86796,17 44 08.72,-51 50 00.9,5.12,,160691.0,G5V,362661163.0,4.17229,5771.56,266.036265142541,-51.834053067702506,1.03,1.37818,18.4377283867013
95293,19 23 12.55,+19 22 32.1,7.81,,182274.0,F6V,358134103.0,4.42641,6323.6,290.802251,19.375491,1.09300005435944,,6.619861219194274
63878,13 05 28.54,+14 43 31.6,7.95,,113713.0,F5V,88219896.0,4.14386,6278.49,196.368574921085,14.725434481448,1.23,1.55616,6.054715551448644
58298,11 57 18.47,-22 32 16.9,7.48,,103817.0,F6V,428642423.0,4.18469,6102.0,179.327076102502,-22.538192220571197,1.15,1.43562,0.8778492939327887
63460,13 00 15.48,+21 33 15.2,7.49,,112974.0,F7V,149565163.0,4.06851,6342.61,195.064558659988,21.554269689366606,1.26,1.71776,3.0926947778046663
87665,17 54 24.38,-38 37 34.5,7.18,,162763.0,F3V,246331478.0,4.25882,6501.82,268.601587784671,-38.6265344211584,1.33,1.4175799999999998,16.48462503988285
30223,06 21 31.19,-29 09 02.6,7.72,,44642.0,F6V,49614495.0,4.14729,6165.56,95.3799166757094,-29.150588530890694,1.17,1.51176,7.6448282493458075
96095,19 32 14.11,-44 32 47.3,6.48,,183577.0,F6V,421432683.0,4.09636,6237.0,293.058343277553,-44.5463826402635,1.21,1.6302299999999998,2.750840615530952
29271,06 10 14.20,-74 45 09.1,5.08,,43834.0,G5V,141810080.0,4.44061,5589.55,92.560308833733,-74.7530454391393,0.99,0.992076,26.637037804571168
39804,08 08 02.02,-13 30 28.9,7.27,,67551.0,F8V,421905643.0,4.26002,6196.0,122.008338430676,-13.5081001717788,1.19,1.33904,4.684557592281077
109462,22 10 32.35,-33 49 38.1,7.53,,210349.0,G3V,97407616.0,3.98792,6047.0,332.634827687178,-33.8273731973904,1.12,1.77698,2.352848871727085
39102,07 59 58.78,-41 42 14.1,7.72,,66039.0,G2V,132702068.0,4.3677,6072.56,119.994896144049,-41.7040955173397,1.14,1.1578,6.471439085714767
27417,05 48 20.08,-24 27 49.5,7.8,,38949.0,G1V,32869782.0,4.4731,6050.0,87.0835786533322,-24.46384828571411,1.13,1.021,10.173472094625499
62535,12 48 52.00,-37 02 30.5,7.79,,111340.0,G0V,144786529.0,3.83984,6173.0,192.216441119355,-37.041852265201,1.18,2.16298,9.539280621655749
30243,06 21 43.54,-00 32 19.5,7.63,,44420.0,G4V,251216282.0,4.29024,5756.0,95.431401628188,-0.5391264468565711,1.03,1.20319,15.934835126856127
75253,15 22 36.73,-10 39 38.3,7.97,,136713.0,K2V,36981205.0,4.5552800000000016,4972.27,230.65289575024602,-10.6611261170078,0.82,0.791231,16.29009454671549
55464,11 21 31.06,-12 41 55.3,7.86,,98727.0,F7V,335437209.0,4.24241,6283.45,170.379039104341,-12.698591574909198,1.23,1.38925,5.978593598379181
113896,23 03 57.09,-04 47 41.8,6.68,,217877.0,F8V,248052037.0,4.32375,5979.3,345.988640120036,-4.794862089265781,1.1,1.19634,11.13120271903962
27922,05 54 30.10,-19 42 15.4,7.51,1.0,39855.0,G6V,160301040.0,4.66464,5528.0,88.6256484010888,-19.704341875295,0.97,0.758749,19.09283932224614
21731,04 39 58.13,-71 30 19.9,7.76,,30306.0,G6V,370101728.0,4.35433,5542.12,69.9916435305162,-71.5056126122073,0.98,1.09014,7.971967683639203
65998,13 31 51.62,-26 06 52.3,7.53,,117612.0,F5V,58680763.0,4.1161699999999986,6533.09,202.96477412882402,-26.1145008711195,1.35,1.6831200000000002,8.82119791228739
88622,18 05 37.47,+04 39 28.6,6.8,,165401.0,G0V,399244384.0,4.54648,5947.0,271.406060154677,4.6571661389643095,1.09,0.921522,8.891792596440968
97252,19 45 55.39,-57 32 49.9,7.98,,186152.0,F5V,320529221.0,4.40786,6370.09,296.48116203622004,-57.547350696757604,1.27,1.16683,1.752810850949579
100394,20 21 32.88,-21 25 07.2,7.79,,193565.0,F0V,71886217.0,4.07218,6439.45,305.386617528385,-21.4189530566358,1.3,1.73747,5.000684241424109
115087,23 18 36.44,-58 18 21.5,7.5,,219709.0,G2V,266995561.0,4.33932,5808.0,349.65281636532615,-58.306351193263,1.04,1.14258,7.45448518534404
105214,21 18 43.73,-61 21 06.2,6.6,,202457.0,G5V,410441676.0,4.07000017166138,5682.35,319.684701,-61.352742000000006,1.02100002765655,1.63623,18.197168204226998
66514,13 38 02.12,+39 10 42.4,7.77,,118742.0,G5V,22848435.0,4.31112,5636.9,204.508140908691,39.1780834270885,1,1.15738,4.984484072422106
57744,11 50 29.15,-17 44 25.0,7.84,,102859.0,G0V,193295488.0,3.97146,6072.0,177.621075458755,-17.7402215196922,1.13,1.81904,10.887370022610233
57629,11 49 01.40,-00 19 07.2,6.15,1.0,102634.0,F7V,78272071.0,4.22351,6410.5,177.25533938108,-0.31867069793355,1.29,1.45403,1.9671076048999232
84478,17 16 13.68,-26 32 36.3,6.33,,156026.0,K5V,79841001.0,4.60217,4384.89,259.05567807408903,-26.546148101030607,0.69,0.687656,16.20217496429048
47537,09 41 29.95,-18 29 00.6,7.55,2.0,83973.0,F7V,408379362.0,4.52959,6461.0,145.373701,-18.483667,1.32000005245209,,0.8798415054861619
33799,07 01 04.52,-21 57 53.2,7.66,,52613.0,G1V,80275988.0,4.42637,6141.6,105.268794087667,-21.9646585815152,1.16,1.09163,14.935965614609586
84862,17 20 39.47,+32 28 13.0,5.38,,157214.0,G0V,9728611.0,4.36214,5817.0,260.164864748373,32.4677436939329,1.05,1.1183,6.290240292748646
1292,00 16 11.24,-79 51 03.7,6.59,1.0,1237.0,G6V,290543478.0,4.53626,5519.04,4.05282979454943,-79.8511790938817,0.97,0.879611,21.18146120551736
17486,03 44 46.86,-70 01 35.1,7.42,,24062.0,G0V,32001054.0,4.12713,6039.39,56.195196294373204,-70.0266501457295,1.12,1.51383,12.843038970892646
71530,14 37 46.80,-67 55 52.8,6.03,,128020.0,F7V,421472503.0,4.299930000000002,6317.0,219.442735923606,-67.932009916173,1.24,1.30551,5.648914556080377
518,00 06 15.54,+58 26 12.1,5.98,,123.0,G5V,347304641.0,4.20892,5763.68,1.565657,58.43691,0.882000029087067,0.847784,5.785425759316687
102128,20 41 45.14,-75 20 45.5,7.18,,196068.0,G5V,327303570.0,4.23935,5915.0,310.43965836367994,-75.3464022492969,1.08,1.30639,6.948946581290764
116085,23 31 20.95,+59 09 54.9,6.76,,221354.0,K2V,444314028.0,4.4703800000000005,5221.0,352.84253608585885,59.1655184564868,0.89,0.908951,13.84889341643344
110996,22 29 15.09,-30 00 59.2,7.65,,213042.0,K4V,270582021.0,4.55577,4736.95,337.313484798985,-30.0184062943148,0.76,0.761302,18.281736621338187
6551,01 24 12.19,-31 48 42.4,6.85,,8581.0,F8V,140492866.0,4.0399400000000005,6069.03,21.0512679075249,-31.811961313272,1.13,1.68114,18.937951360722046
44860,09 08 25.56,-15 08 39.5,7.29,,78558.0,G3V,332635310.0,4.35378,5870.0,137.105157667261,-15.1447882029439,1.06,1.13448,13.469009937629862
84988,17 22 14.86,-75 20 51.1,7.0,,155918.0,G2V,311649327.0,4.43451,5771.84,260.55270689788,-75.3481505973493,1.03,1.01906,17.32291938647999
59280,12 09 37.50,+40 15 07.8,7.46,,105631.0,K0V,21623610.0,4.49486,5382.0,182.405234784784,40.252056827568495,0.93,0.903328,8.294681277991335
49039,10 00 18.75,-59 00 44.7,7.96,,86997.0,F7V,462010295.0,4.00744,6115.3,150.078298461787,-59.012796257320794,1.15,1.7606099999999998,11.915477340691757
74954,15 18 59.42,+25 41 31.2,7.99,,136274.0,G8V,357500361.0,4.4661800000000005,5400.0,229.746043016263,25.691748319545397,0.94,0.938662,23.885511137830697
7040,01 30 46.05,-59 39 33.8,7.91,,9379.0,G0V,206615548.0,4.11747,5922.04,22.6924370087683,-59.6594413010449,1.08,1.50319,19.022809000382576
91700,18 42 02.36,-34 27 58.2,7.95,,172513.0,G5V,211217450.0,4.52076,5504.8,280.50982032337504,-34.4663348608184,0.97,0.89545,4.560125383638089
14632,03 09 02.88,+49 36 48.6,4.05,,19373.0,G0V,116988032.0,4.17232,5938.0,47.266750703511896,49.61327629663261,1.08,1.4112,11.219716011158114
17689,03 47 19.86,-29 54 05.7,6.54,,23856.0,F5V,166762338.0,4.19692,6246.71,56.8332337913877,-29.901727300861502,1.21,1.45199,4.1742886189529385
50489,10 18 34.96,-35 45 54.2,7.62,1.0,89441.0,G2V,71341847.0,4.1929,5722.0,154.64558270771602,-35.7653299340096,1.02,1.33932,14.911020243730903
71469,14 37 00.30,-12 18 22.4,6.2,,128429.0,F5V,157940833.0,4.19000005722046,6370.53,219.249049,-12.305351,1.21000003814697,,0.9053309679067504
12988,02 47 02.34,-67 16 39.7,7.68,,17722.0,F7V,259902846.0,4.14315,6056.33,41.7599375858031,-67.27770348736979,1.13,1.49278,9.39417886251728
114702,23 14 07.15,-08 55 27.3,7.55,,219175.0,F9V,4581907.0,4.44254,6030.19,348.531146930426,-8.92432813346319,1.12,1.05287,1.2926053558597093
6130,01 18 40.85,-00 52 01.1,8.0,,7895.0,K1V,248391508.0,4.5743800000000014,5269.0,19.671244727892105,-0.867566371178371,0.9,0.810894,24.986682328911083
20237,04 20 12.90,+19 14 00.8,7.46,,27406.0,G0V,17232188.0,4.25646,5955.13,65.0540278684022,19.2334786458702,1.09,1.28681,4.541994959279642
40858,08 20 12.98,-00 54 32.8,6.18,,70110.0,F9V,178650755.0,3.9379,6005.0,125.05416454052799,-0.909312634912784,1.11,1.8739,2.1438118501738366
21317,04 34 35.25,+15 30 16.9,7.9,,28992.0,G1V,245863570.0,4.39624,5854.82,68.6471257320446,15.504623193592998,1.06,1.08035,16.69302149468294
18387,03 55 49.24,-65 11 12.7,7.77,,25171.0,F8V,237933846.0,4.3486,6223.83,58.956001107266,-65.1866747506944,1.2,1.2143,8.19384703978892
79059,16 08 16.65,-13 46 07.8,7.51,,144821.0,G2V,411076325.0,3.89843,5971.21,242.069088667304,-13.7690565311687,1.1,1.95216,17.704613454992234
7978,01 42 29.15,-53 44 26.1,5.52,,10647.0,F8V,229137615.0,4.42635,6150.97,25.622145343050605,-53.7408308797301,1.17,1.09635,7.857122227069535
21960,04 43 13.63,-54 35 34.6,7.61,,30278.0,G8V,220412945.0,4.48873,5385.09,70.80702273939559,-54.5934273927556,0.93,0.90973,23.267444673404867
57080,11 42 03.96,+12 17 06.8,7.08,,101676.0,F6V,82546579.0,4.12327,6152.88,175.516508462655,12.284914208215499,1.17,1.55414,5.460070704899105
9678,02 04 30.34,-16 13 00.7,7.5,,12745.0,F5V,257500129.0,4.06626,6469.81,31.12631119012061,-16.2170337834214,1.32,1.7627400000000002,0.6993620799771668
79190,16 09 42.94,-56 26 45.5,7.11,,144628.0,K3V,206828302.0,4.627680000000002,5060.22,242.42831010423401,-56.4451511551447,0.85,0.741142,22.34972319493534
100233,20 19 45.26,-25 13 41.7,7.2,,193193.0,G2V,164332676.0,4.28895,5976.31,304.93826565597,-25.2286034673032,1.1,1.24524,16.012504329528525
19076,04 05 20.15,+22 00 33.2,5.9,2.0,25680.0,G5V,15736408.0,4.46376,5848.0,61.3344101495428,22.008904430661996,1.06,0.999555,23.478861246808577
48351,09 51 21.69,-06 10 55.4,6.42,,85380.0,F8V,56555398.0,3.96119,6051.3,147.840065778735,-6.181924438508131,1.13,1.84067,18.31205115543089
48323,09 51 01.64,-21 04 06.2,7.78,,85404.0,G0V,415646524.0,3.88835,6196.0,147.756670553311,-21.068499752188306,1.19,2.05415,14.879447448876869
76382,15 36 02.59,+39 48 08.7,6.78,,139341.0,K2V,148817620.0,4.6999998092651385,5242.0,234.009437,39.802578,0.860000014305115,0.7893720000000001,13.507215743808977
490,00 05 52.47,-41 45 10.4,7.51,,105.0,G0V,120462356.0,4.473319999999998,6033.0,1.46893719780673,-41.7530683382605,1.12,1.01621,13.218709045932883
41317,08 25 49.42,-29 55 47.6,7.81,,71334.0,G5V,270205941.0,4.42465,5724.0,126.456315443652,-29.9305918128508,1.02,1.02568,19.466212973423634
110014,22 16 56.27,-14 39 24.9,7.16,,211380.0,F5V,335870780.0,4.38416,6457.0,334.234457203447,-14.656978370013098,1.31,1.21784,3.797324921151207
37032,07 36 35.85,-67 36 47.4,7.98,,61929.0,G5V,453095415.0,3.99978,5756.67,114.149502447141,-67.6133366833782,1.03,1.68098,24.557873369423383
21112,04 31 29.29,+13 54 12.7,7.78,,28635.0,F9V,245826993.0,4.40225,6105.12,67.8722683431745,13.9034229407512,1.15,1.11753,2.7182267605053894
96932,19 42 13.02,-36 37 59.7,6.86,,185771.0,F5V,441285430.0,4.11636,6279.2,295.554301654143,-36.6334337906199,1.23,1.6062299999999998,10.317359711337037
23786,05 06 42.05,+14 26 48.5,7.74,,32850.0,K0V,293608218.0,4.4834,5248.0,76.67591455510079,14.4461914024946,0.9,0.900437,14.169604048753373
26079,05 33 44.30,-54 54 08.3,6.42,,37226.0,F8V,350295877.0,3.82764,6181.12,83.4348510415399,-54.9022901226367,1.18,2.19358,1.1055731754877955
112414,22 46 07.85,-48 58 43.3,6.63,,215456.0,F9V,161265414.0,3.98325,5794.01,341.533476155355,-48.9788228807759,1.04,1.72158,13.392977318716634
71755,14 40 39.21,-65 25 06.2,7.82,,128571.0,F7V,400701350.0,4.29552,6174.83,220.162964108902,-65.4183426631946,1.18,1.28001,7.093307283469019
20567,04 24 22.21,+17 04 44.5,6.96,,27848.0,F6V,435938633.0,4.22794,6505.01,66.0928056804455,17.0789554725568,1.33,1.46889,5.470130271139479
87523,17 52 52.47,-41 59 45.8,6.19,,162396.0,F8V,22295632.0,4.14126,6101.28,268.21909538277,-41.9965243337117,1.15,1.50922,10.633089107221913
40035,08 10 39.98,-13 47 57.7,5.53,,68146.0,F7V,422142487.0,4.25234,6256.42,122.66594077954001,-13.799205167888,1.22,1.36786,8.024769503775289
68682,14 03 32.30,+10 47 15.1,6.27,,122742.0,G8V,457880598.0,4.46795,5523.0,210.884796820044,10.786788885079998,0.97,0.951578,19.707580041993932
82233,16 48 01.79,-15 57 49.4,7.43,,151450.0,G2V,12514017.0,4.35724,6091.98,252.00766919712,-15.9639499657949,1.14,1.17184,5.607973442106468
112219,22 43 40.30,+30 05 32.8,7.99,,215274.0,G5V,10682576.0,4.4424199999999985,5828.0,340.918606387248,30.0925109196606,1.05,1.01957,16.873591161209454
110843,22 27 24.38,-49 21 54.5,7.48,,212708.0,G5V,144046368.0,4.31651,5666.57,336.852866747388,-49.3659451259633,1.01,1.15595,13.435556207042941
42935,08 45 04.74,-15 25 28.7,7.99,,74704.0,F6V,289477158.0,4.33889,6491.98,131.269610258514,-15.4247681953353,1.33,1.29275,3.560643917141421
65982,13 31 40.44,-02 19 05.0,7.32,,117635.0,G9V,130712175.0,4.59000015258789,5234.48,202.916412377115,-2.31739339536339,1.24199998378754,0.987223,19.90071219358551
50355,10 16 56.54,+25 51 41.2,7.57,,89055.0,G0V,1043986.0,4.41475,5802.45,154.236037267186,25.8607154733492,1.04,1.04755,22.884945002831383
102805,20 49 37.74,+12 32 41.6,6.01,,198390.0,F5V,291152372.0,4.2506,6399.88,312.40736395074,12.545126819600199,1.28,1.4039,2.1734107940252136
71813,14 41 22.39,+29 03 33.3,7.81,,129357.0,G2V,158075492.0,4.24474,5684.14,220.34333781410703,29.058805681501497,1.01,1.25552,25.506800303944914
109422,22 10 08.48,-32 32 54.4,4.94,,210302.0,F6V,97402436.0,4.20368,6272.0,332.53658471679296,-32.5484098627723,1.22,1.44668,3.840684268583033
108473,21 58 28.56,+03 46 38.1,6.95,,208776.0,G0V,418446470.0,4.2224,5969.76,329.618415802389,3.77688071506976,1.1,1.34441,3.086992494512845
49623,10 07 39.37,+15 09 27.8,7.14,,87776.0,G0V,357331603.0,3.84362,5740.0,151.91391196921,15.157582762977901,1.03,2.01206,13.199709049952732
88736,18 06 55.02,-52 58 01.0,7.83,,165027.0,F6V,364943237.0,4.18658,6212.03,271.729363836654,-52.9672083425362,1.2,1.4633,2.019017569097675
78647,16 03 16.14,-26 43 00.0,6.96,,143766.0,F7V,67176885.0,4.1108400000000005,6255.0,240.817225072038,-26.717101749137395,1.22,1.60988,6.83241950685183
18776,04 01 20.92,-26 31 00.6,7.52,,25401.0,F7V,44681349.0,3.93336,6024.46,60.337390426098395,-26.51681306539589,1.12,1.89219,13.108500272767282
