teff,logg,period
4602.0,4.54,27.22
5364.0,4.65,13.171
5290.0,4.74,23.542
4560.0,4.41,1.332
5068.0,4.42,8.208
5243.0,4.46,20.771
5444.0,4.54,14.578
5441.0,4.59,26.372
4814.0,4.39,34.87
4541.0,4.62,41.22
4450.0,4.59,18.81
4428.0,4.62,39.862
4852.0,4.31,15.573
5553.0,4.56,23.529
5908.0,4.42,3.855
5197.0,4.42,27.993
4796.0,4.58,21.474
5759.0,4.39,12.076
6287.0,4.04,3.337
5271.0,4.46,0.31
4941.0,4.48,29.446
4886.0,4.48,32.953
5036.0,4.33,13.705
5618.0,4.39,18.295
5810.0,4.38,7.288
6247.0,4.23,1.295
5203.0,4.47,11.111
5044.0,4.41,14.882
5575.0,3.8,8.927
5983.0,4.16,18.503
5258.0,4.54,3.098
5434.0,4.63,16.198
5553.0,4.84,31.783
5180.0,4.52,19.193
5895.0,4.47,3.028
5198.0,4.61,13.714
6152.0,4.47,9.005
6154.0,4.49,1.566
6081.0,4.65,2.882
5751.0,4.63,8.63
4438.0,4.71,9.003
5305.0,4.58,24.588
5955.0,4.59,15.789
5715.0,4.63,24.015
5606.0,4.57,10.164
5122.0,4.36,24.984
5832.0,4.63,15.939
6032.0,4.25,16.613
5251.0,4.33,34.84
5601.0,4.44,40.98
5711.0,4.4,30.71
6470.0,4.17,2.206
6375.0,3.97,9.359
5233.0,4.3,27.062
6373.0,4.39,5.748
5349.0,4.64,25.395
5961.0,4.48,8.615
4807.0,4.56,22.139
5263.0,4.7,24.39
6101.0,4.42,4.726
5660.0,4.45,9.167
4941.0,4.41,24.515
5544.0,4.79,29.759
5489.0,4.53,11.336
5343.0,4.39,22.109
5488.0,4.11,13.573
5502.0,4.97,24.592
5061.0,3.97,12.535
5689.0,3.85,32.602
5442.0,4.55,10.622
5857.0,4.43,16.136
4787.0,4.33,33.365
5670.0,4.59,22.735
5159.0,4.5,21.854
5886.0,4.57,17.181
5336.0,4.88,22.26
5780.0,4.62,12.04
4410.0,4.55,22.767
5075.0,4.75,31.051
5090.0,4.75,10.873
5125.0,4.79,21.437
5657.0,4.38,9.73
4609.0,4.51,28.784
5874.0,4.6,6.666
4657.0,4.59,20.102
5087.0,4.85,16.955
5687.0,4.96,13.07
4898.0,4.39,28.042
6006.0,4.5,11.151
5800.0,4.42,11.124
4952.0,4.48,29.067
5363.0,4.82,23.294
4861.0,4.53,37.839
5433.0,4.54,23.265
5208.0,4.83,18.377
6260.0,4.25,23.795
6009.0,4.43,11.565
6360.0,4.29,6.357
4754.0,4.15,29.782
6436.0,4.29,1.649
4675.0,4.44,19.955
6238.0,4.55,2.295
6389.0,4.38,4.63
4857.0,4.47,18.957
6462.0,4.11,2.135
5061.0,4.64,17.512
5661.0,4.65,22.732
6206.0,4.43,15.009
5246.0,4.6,23.506
5766.0,4.43,10.683
5294.0,4.28,9.033
6482.0,4.2,2.308
4567.0,4.63,40.755
5597.0,4.66,19.481
5544.0,4.68,21.34
5204.0,4.64,18.449
5767.0,4.36,5.719
5127.0,4.51,7.158
6354.0,4.24,5.613
5306.0,4.46,33.182
5983.0,4.45,2.806
5068.0,4.52,33.608
5197.0,4.56,21.816
5954.0,4.57,14.061
5235.0,4.68,10.571
5456.0,4.96,14.124
5919.0,4.29,13.13
5298.0,4.79,10.861
5554.0,4.25,12.871
5916.0,4.57,18.648
5403.0,4.47,9.813
5295.0,4.23,26.86
4722.0,4.54,20.723
5797.0,4.22,13.033
4650.0,4.47,39.508
5288.0,4.6,22.097
5279.0,4.35,1.318
6046.0,4.64,3.679
4738.0,4.45,14.13
5575.0,4.43,20.479
6373.0,4.35,2.176
5568.0,4.26,15.289
4857.0,4.54,31.128
6012.0,3.98,14.028
5788.0,4.45,9.875
5205.0,3.77,31.925
4456.0,4.58,36.647
4861.0,4.59,18.622
5760.0,4.43,10.461
5352.0,4.78,16.382
4768.0,4.66,21.435
5081.0,4.64,11.238
5752.0,4.44,16.206
4956.0,4.41,13.452
4844.0,4.3,13.566
5971.0,4.5,16.337
5837.0,4.34,17.604
5418.0,4.55,25.2
4650.0,4.36,33.825
5270.0,4.39,22.985
5492.0,4.53,25.311
5113.0,4.69,14.722
6295.0,4.43,2.567
6067.0,4.45,8.917
5431.0,4.54,22.753
4735.0,4.5,28.952
5716.0,4.52,8.559
6312.0,4.51,15.547
4479.0,4.61,19.034
4718.0,4.39,27.174
4500.0,4.62,19.923
5747.0,4.43,10.451
4414.0,4.63,23.58
5679.0,4.75,10.962
5335.0,3.73,4.116
4419.0,4.68,34.502
5083.0,4.34,15.01
5074.0,4.61,10.699
4638.0,4.61,5.129
5138.0,4.44,8.455
5876.0,4.5,10.965
5013.0,4.71,13.903
5552.0,4.52,23.451
4574.0,4.5,3.02
5870.0,4.28,18.714
4731.0,4.56,36.116
6080.0,4.38,15.318
5309.0,4.64,18.25
5357.0,4.43,16.262
4455.0,4.59,28.604
5237.0,4.32,26.068
5307.0,4.3,6.131
5183.0,4.65,24.636
5526.0,4.25,19.785
4741.0,4.25,11.789
6165.0,4.32,10.917
6231.0,3.99,12.109
5573.0,4.53,24.674
5376.0,4.39,20.204
5125.0,4.49,28.201
5554.0,4.61,28.781
5415.0,4.77,22.224
5084.0,4.3,14.701
5094.0,4.51,3.078
5620.0,4.69,19.565
5468.0,4.36,25.867
5347.0,4.65,14.014
5426.0,4.75,28.375
5878.0,4.25,6.544
4951.0,4.45,4.827
5274.0,4.61,27.475
4911.0,4.56,23.185
6073.0,4.2,9.646
5405.0,4.42,21.904
5399.0,4.62,11.877
4541.0,4.55,35.614
5613.0,4.33,27.519
5979.0,4.04,5.637
5039.0,4.25,36.581
6083.0,4.54,7.169
5401.0,4.6,22.531
6201.0,4.17,2.311
5016.0,4.38,20.792
5472.0,4.32,5.47
6154.0,4.4,5.977
5537.0,4.37,8.628
4443.0,4.46,34.166
5492.0,4.71,23.359
5080.0,4.76,30.509
5362.0,4.63,9.93
4407.0,4.57,37.958
4474.0,4.65,27.815
5450.0,4.42,24.91
5807.0,4.49,7.283
4729.0,4.43,12.662
4801.0,4.3,31.028
5289.0,4.57,14.86
5380.0,4.59,18.918
5149.0,4.23,10.102
6052.0,4.37,9.591
5533.0,4.39,20.91
5001.0,4.22,11.638
5016.0,4.52,31.848
4821.0,4.47,31.003
4626.0,4.53,10.452
4421.0,4.55,32.197
5043.0,4.2,27.989
4418.0,4.58,7.559
4796.0,4.11,44.188
6277.0,4.38,11.584
5885.0,4.23,7.8
6065.0,4.41,8.758
5243.0,3.84,17.676
6221.0,4.71,8.0
5374.0,4.44,28.965
5059.0,4.6,12.668
5138.0,4.51,28.617
5692.0,4.31,19.009
5272.0,4.03,26.867
5385.0,4.54,24.551
5117.0,4.29,14.217
5668.0,4.01,20.893
5742.0,4.01,16.239
5097.0,4.54,21.844
4851.0,4.54,6.478
6484.0,3.85,0.828
5247.0,4.43,23.612
5659.0,4.32,6.097
6496.0,4.22,3.402
5762.0,4.24,2.805
6038.0,4.43,8.55
5793.0,4.35,9.631
5194.0,4.6,17.234
5227.0,4.45,16.437
5410.0,4.54,1.275
5834.0,4.59,11.368
4616.0,4.62,35.052
5335.0,4.69,21.042
5153.0,4.65,15.706
4758.0,4.67,42.19
5800.0,4.6,5.216
5550.0,4.57,14.599
5617.0,4.84,18.837
6227.0,4.53,7.784
5205.0,3.86,52.581
5027.0,4.52,27.905
5263.0,4.76,22.7
5235.0,4.42,28.944
5327.0,4.37,34.253
5365.0,4.33,9.131
4580.0,4.7,27.722
6220.0,4.46,10.636
4936.0,4.1,13.805
5205.0,4.46,15.69
4411.0,4.6,19.073
4986.0,4.65,29.087
5499.0,4.83,19.0
5235.0,4.54,27.426
6004.0,4.57,12.671
5651.0,4.64,16.527
4702.0,4.59,21.301
4910.0,4.51,14.66
4602.0,4.46,29.015
5164.0,4.39,27.514
5876.0,4.49,21.205
5178.0,4.5,15.982
4986.0,4.27,20.423
4627.0,4.32,23.422
5997.0,4.45,12.957
4973.0,4.74,23.615
4474.0,4.61,22.711
5982.0,4.44,18.322
5249.0,4.45,15.982
5248.0,4.69,3.795
5675.0,4.6,27.601
4954.0,4.39,19.286
5645.0,4.57,18.922
5848.0,4.55,7.143
4639.0,4.58,16.997
5447.0,4.57,23.114
5339.0,4.57,15.66
5702.0,4.68,34.791
5276.0,4.83,15.666
5151.0,4.84,25.636
6110.0,4.62,13.036
6131.0,4.51,20.927
5433.0,4.66,24.878
5709.0,4.62,19.467
5628.0,4.97,18.33
5798.0,4.49,20.791
5313.0,4.71,27.397
4817.0,4.73,26.37
4477.0,4.61,30.705
5965.0,4.53,15.483
5150.0,4.64,16.031
5126.0,4.52,25.458
5593.0,4.49,11.125
5471.0,4.39,17.993
5527.0,4.56,10.611
4609.0,4.41,23.981
5612.0,4.6,19.87
5336.0,4.49,13.455
5947.0,4.42,23.929
5626.0,4.31,29.032
6338.0,4.17,3.078
5509.0,4.63,11.961
5865.0,4.46,1.6
5604.0,4.67,16.01
5309.0,4.63,11.576
5797.0,4.52,6.992
5977.0,4.36,13.566
5868.0,4.47,14.909
4748.0,4.44,18.414
6425.0,4.62,4.238
5111.0,4.28,35.051
5987.0,4.61,7.098
5822.0,4.45,18.782
4685.0,4.28,22.839
5319.0,4.55,24.173
6035.0,4.26,16.868
5300.0,4.74,18.173
6242.0,4.3,5.143
5596.0,4.24,38.099
5774.0,4.48,16.72
5153.0,4.87,28.148
5811.0,4.6,19.766
5313.0,4.39,26.595
5368.0,4.39,11.541
5665.0,4.58,22.344
5726.0,4.46,17.336
4897.0,4.55,25.557
5437.0,5.01,24.064
5620.0,4.76,23.474
6202.0,4.34,23.157
5414.0,4.73,19.768
6118.0,4.66,11.422
4631.0,4.79,31.569
5231.0,4.42,27.624
4868.0,4.81,0.527
4783.0,4.53,11.011
5321.0,4.85,23.32
4959.0,4.72,26.167
4918.0,4.43,10.873
5453.0,4.63,19.563
5954.0,4.51,11.572
4967.0,4.48,20.904
5219.0,4.62,11.169
5906.0,4.36,4.512
5062.0,4.29,18.914
5592.0,4.54,7.99
6232.0,4.41,8.046
5719.0,4.4,18.564
5006.0,4.14,24.988
5225.0,4.5,28.863
5027.0,4.63,6.365
4883.0,4.38,19.846
5114.0,4.39,21.23
5015.0,3.92,8.267
5428.0,4.0,18.348
5694.0,4.44,18.837
5253.0,4.61,16.2
5021.0,4.48,24.559
6349.0,4.34,6.092
5271.0,4.59,1.224
5660.0,4.52,12.921
4862.0,4.67,25.654
5458.0,4.63,6.514
5834.0,4.47,21.695
5698.0,4.45,20.817
5787.0,4.65,18.16
5204.0,4.68,20.564
5256.0,4.62,26.461
6243.0,4.4,3.809
4653.0,4.01,36.198
5614.0,4.5,10.791
5108.0,4.53,27.296
5342.0,4.56,25.387
6370.0,4.12,0.315
5656.0,4.19,11.988
4738.0,4.58,24.288
5122.0,4.57,7.187
5668.0,4.58,16.968
5004.0,4.7,12.716
5310.0,4.74,20.938
5317.0,4.41,11.099
4644.0,4.58,27.84
5713.0,4.33,1.99
5053.0,4.51,18.446
5300.0,4.52,21.755
4452.0,4.71,47.682
4752.0,4.37,12.563
4841.0,4.57,27.431
6281.0,4.23,4.101
4917.0,4.6,18.315
5189.0,4.53,32.566
4844.0,4.6,35.709
5452.0,4.55,13.838
5464.0,4.6,23.468
5533.0,4.01,40.338
5650.0,4.47,3.57
5603.0,4.62,23.592
4494.0,4.59,10.259
5780.0,4.41,16.168
5314.0,4.65,29.646
5141.0,4.26,9.281
5340.0,4.38,7.469
5883.0,4.42,0.29
5133.0,4.45,37.155
6436.0,4.28,3.688
5847.0,4.37,1.328
5066.0,4.38,13.88
5375.0,4.6,12.622
4533.0,4.56,15.961
5727.0,4.75,8.263
5036.0,4.55,16.991
5969.0,4.53,12.746
4751.0,4.63,19.163
5448.0,4.51,24.156
4846.0,4.39,21.398
5218.0,4.23,8.539
4664.0,4.47,24.687
4529.0,4.5,31.167
4418.0,4.49,17.889
5942.0,4.48,14.548
5856.0,4.58,10.248
4783.0,4.55,19.741
5782.0,4.45,19.4
4696.0,4.66,22.205
6089.0,4.66,3.9
6068.0,4.42,13.038
5536.0,4.5,14.901
4817.0,4.42,19.376
5949.0,4.43,12.006
6269.0,4.48,5.363
5712.0,4.45,13.904
5541.0,4.13,14.888
5022.0,4.46,23.107
6110.0,4.44,3.465
5694.0,4.41,20.637
5220.0,4.58,18.578
5330.0,4.4,45.506
5186.0,4.67,15.913
5610.0,4.37,12.938
5300.0,4.45,6.787
4974.0,4.87,17.842
5540.0,4.44,9.929
4535.0,4.46,11.212
5533.0,4.61,32.145
5132.0,4.56,29.021
5975.0,4.6,16.891
5560.0,4.66,17.125
5198.0,4.79,18.268
5726.0,4.64,18.785
5207.0,4.72,30.018
4814.0,4.37,23.713
5274.0,4.45,24.117
5468.0,4.41,23.797
5513.0,4.86,6.289
5313.0,4.81,13.339
5233.0,4.81,5.215
5320.0,4.75,28.693
5433.0,4.7,19.522
4542.0,4.3,0.367
4955.0,4.15,23.575
5593.0,4.57,22.508
5647.0,4.73,9.892
4882.0,4.31,34.879
5537.0,4.62,5.555
4847.0,4.55,32.649
4753.0,4.47,36.77
5557.0,4.55,14.476
5196.0,4.42,1.702
5426.0,4.51,18.093
5806.0,4.8,8.773
5412.0,4.69,23.923
5114.0,4.73,36.505
5804.0,4.62,6.655
5243.0,4.78,29.348
5784.0,4.72,14.527
5486.0,4.48,21.763
5254.0,4.62,10.234
5958.0,4.5,6.862
5843.0,4.55,4.081
4694.0,4.19,38.435
5525.0,4.62,21.832
5429.0,4.52,20.692
5308.0,4.68,25.319
5149.0,4.41,27.797
5696.0,4.46,14.524
5205.0,4.9,22.636
4774.0,4.4,13.153
5439.0,4.63,11.853
5912.0,4.5,15.467
4812.0,4.48,18.442
4836.0,4.57,30.419
6024.0,4.32,14.566
4792.0,4.16,33.682
4682.0,4.25,19.288
4943.0,4.4,10.422
5439.0,4.27,25.164
4625.0,4.12,31.517
6279.0,4.51,6.318
5350.0,4.78,6.359
5489.0,4.57,0.347
5546.0,4.51,23.281
4933.0,4.48,26.431
4767.0,4.32,35.33
5159.0,4.45,24.431
5430.0,4.49,27.187
5810.0,4.55,6.566
5530.0,4.77,18.982
5506.0,4.48,24.898
4668.0,4.59,27.184
6126.0,4.53,16.244
5525.0,4.58,3.751
5197.0,4.8,22.29
5518.0,4.81,22.934
4942.0,4.66,9.153
5512.0,4.43,22.907
5771.0,3.98,12.507
6350.0,4.33,2.363
5921.0,4.08,12.107
5721.0,4.47,21.907
6295.0,4.33,2.115
5649.0,3.87,12.168
4659.0,4.44,17.127
6141.0,4.21,22.639
5087.0,4.45,25.166
5668.0,4.5,15.768
5453.0,4.54,8.205
6448.0,4.25,1.945
5389.0,4.47,32.015
5925.0,4.42,8.453
5656.0,4.28,40.203
4742.0,4.6,29.045
5324.0,4.54,23.418
4765.0,4.32,37.745
5265.0,4.53,26.095
5172.0,4.33,19.663
5637.0,4.45,18.907
4726.0,4.19,24.325
5191.0,4.72,28.186
4870.0,4.17,24.704
5072.0,4.46,19.735
5290.0,4.43,28.617
5975.0,4.46,10.338
5403.0,4.88,13.919
4632.0,3.94,12.719
5244.0,4.37,34.634
5396.0,4.54,24.185
4635.0,4.14,9.571
5679.0,4.58,5.411
4829.0,4.63,24.378
4908.0,4.66,25.646
5713.0,4.43,16.706
5934.0,4.38,18.034
4633.0,4.55,18.725
5057.0,4.63,36.873
4532.0,4.57,25.092
5312.0,4.49,14.682
5826.0,4.47,22.737
5822.0,4.05,20.419
4657.0,4.17,29.88
5414.0,4.49,26.964
5459.0,4.42,14.084
6051.0,4.41,11.392
5643.0,4.48,22.201
5854.0,4.46,12.213
5503.0,4.89,18.738
5084.0,4.35,1.204
5984.0,4.69,11.619
6042.0,4.34,11.289
4896.0,4.32,14.033
6428.0,4.45,4.658
4650.0,4.47,28.912
6277.0,4.54,3.933
5208.0,4.63,20.564
5247.0,4.45,24.536
5863.0,4.71,2.425
6079.0,4.4,8.246
5427.0,4.54,13.596
5418.0,4.12,7.665
5374.0,4.68,18.688
5596.0,4.72,11.069
5429.0,4.6,0.231
5093.0,4.28,18.526
5178.0,4.67,18.886
4538.0,4.54,31.878
6100.0,4.72,12.334
6364.0,4.24,1.204
5077.0,4.43,24.546
4935.0,4.61,23.88
4415.0,4.52,23.095
5034.0,4.54,12.728
5463.0,4.58,18.32
5194.0,4.76,22.715
5215.0,4.76,27.869
5484.0,4.59,25.119
4488.0,4.59,10.537
5438.0,4.35,25.538
5817.0,4.58,5.04
5255.0,4.96,25.428
5586.0,4.62,21.555
6340.0,4.65,4.362
5626.0,4.63,13.81
5068.0,4.49,22.079
5883.0,4.82,6.974
5828.0,3.95,10.842
5193.0,5.13,19.216
6134.0,4.61,15.901
4874.0,4.55,18.058
5424.0,4.53,3.866
5974.0,4.47,2.912
5158.0,4.52,13.53
5820.0,4.43,17.946
5588.0,4.53,23.365
5473.0,4.6,13.598
5744.0,4.67,13.582
6494.0,4.23,4.117
5249.0,4.55,28.086
5155.0,4.71,7.214
6380.0,4.26,4.138
6003.0,4.41,8.023
4711.0,4.37,25.739
5067.0,4.64,34.993
4700.0,4.65,34.259
5141.0,4.86,20.196
5606.0,4.7,12.699
5154.0,4.19,17.339
5789.0,4.42,16.103
5684.0,4.5,21.704
6271.0,4.24,1.599
5678.0,3.69,6.898
5219.0,4.53,22.385
5501.0,3.85,32.847
4941.0,4.33,28.638
5849.0,4.35,9.05
5567.0,4.26,11.331
5665.0,3.92,7.479
5403.0,4.11,15.287
4849.0,4.48,34.298
5421.0,4.38,7.946
6082.0,4.28,5.124
5669.0,4.35,21.259
5550.0,4.55,23.325
5930.0,4.14,10.895
5008.0,4.33,32.459
5448.0,4.42,5.626
5020.0,4.67,12.352
5345.0,4.35,25.688
5036.0,4.35,13.212
4804.0,4.38,26.91
5545.0,4.57,7.579
4760.0,4.77,14.062
5616.0,4.34,17.155
4912.0,4.43,15.365
5180.0,4.55,4.925
5289.0,4.71,25.818
4939.0,4.31,2.831
5771.0,4.62,2.419
6219.0,4.15,2.419
5242.0,4.28,12.237
6115.0,4.4,8.063
5007.0,4.65,11.026
5260.0,4.67,29.006
5841.0,4.72,15.625
5364.0,4.55,23.095
5467.0,4.61,15.306
5464.0,4.93,22.344
5009.0,4.54,22.126
5594.0,4.5,28.331
5048.0,4.55,37.936
4934.0,4.31,11.718
5841.0,4.31,3.365
4675.0,4.52,28.933
5181.0,4.67,18.891
5790.0,4.47,1.255
5130.0,4.63,29.227
5456.0,4.61,18.366
5477.0,4.53,12.559
5361.0,4.58,21.425
5483.0,4.54,14.965
5943.0,4.42,23.348
5479.0,4.55,17.594
4959.0,4.36,20.042
4944.0,4.39,14.497
6099.0,4.52,3.72
4869.0,4.59,27.55
4598.0,4.07,19.38
5413.0,4.95,13.506
5908.0,4.3,4.709
5582.0,4.89,5.415
5684.0,4.76,10.129
5682.0,4.62,20.601
4896.0,4.56,24.801
5371.0,4.54,10.825
5209.0,4.82,18.15
4527.0,4.48,24.029
5330.0,4.45,18.888
5380.0,4.65,24.817
5157.0,4.68,17.663
6037.0,4.59,13.033
6039.0,4.35,38.461
6112.0,4.6,10.456
5560.0,4.56,9.316
4604.0,4.49,42.736
5423.0,4.61,26.425
5520.0,4.44,16.545
5098.0,4.76,10.154
5651.0,4.61,21.714
5238.0,4.38,20.154
5087.0,4.86,29.386
5762.0,4.77,14.572
5382.0,5.0,19.572
5539.0,4.48,17.375
4691.0,4.51,22.869
5053.0,4.51,21.68
5014.0,4.62,14.138
5121.0,4.87,11.929
6440.0,4.11,4.305
6034.0,4.21,11.106
5932.0,4.37,16.692
5453.0,4.49,10.13
4781.0,4.57,17.14
5135.0,4.53,25.95
5003.0,4.51,10.74
6006.0,4.34,21.047
5376.0,4.99,25.971
5381.0,4.8,26.404
4972.0,4.52,16.767
5026.0,4.41,27.973
6164.0,4.27,0.398
5753.0,4.51,16.229
5997.0,4.44,15.807
6356.0,4.26,7.615
5433.0,5.05,26.555
5675.0,4.6,15.458
5629.0,4.87,19.513
5357.0,4.8,13.418
6136.0,4.33,10.607
4921.0,4.56,30.722
5790.0,4.37,8.934
6073.0,4.57,12.178
4964.0,4.3,28.085
5280.0,4.54,12.317
5136.0,4.68,32.409
4850.0,4.43,10.971
4925.0,4.59,19.079
5830.0,4.42,2.76
5177.0,4.6,8.743
5306.0,4.64,21.69
5120.0,4.83,1.259
5132.0,4.53,28.045
4828.0,4.59,9.405
5820.0,4.73,19.299
5403.0,4.92,22.388
5088.0,4.46,16.714
5241.0,4.33,19.024
4867.0,4.5,20.873
4997.0,4.79,28.275
5919.0,4.61,18.0
6314.0,4.54,6.56
6349.0,4.56,2.908
4877.0,4.65,11.971
6247.0,4.3,3.67
5065.0,4.29,17.109
5066.0,4.58,23.442
5698.0,4.42,6.414
6037.0,4.62,12.956
6098.0,4.4,12.413
5267.0,4.85,26.32
4907.0,4.35,19.43
4640.0,4.41,11.954
5559.0,4.96,18.8
5077.0,4.55,7.943
5555.0,4.58,19.996
4747.0,4.11,31.551
5925.0,4.49,16.702
4419.0,4.6,23.07
5345.0,4.34,13.764
4807.0,4.45,28.252
5321.0,4.36,25.009
4990.0,4.57,11.344
5821.0,4.62,12.356
5444.0,4.48,26.625
5673.0,4.54,6.617
4528.0,4.62,15.883
5516.0,4.41,17.685
5313.0,4.42,26.002
5525.0,4.31,19.714
5191.0,4.72,20.302
4427.0,4.73,19.679
6221.0,4.03,0.692
5851.0,4.02,16.745
4995.0,4.58,28.313
6123.0,4.58,1.298
5669.0,4.47,17.409
5050.0,4.76,30.762
5033.0,4.4,12.27
5445.0,4.47,14.791
5399.0,4.72,12.515
5946.0,4.62,17.479
6043.0,4.72,10.328
4642.0,4.63,13.424
4915.0,4.6,3.114
6093.0,4.24,4.841
5843.0,4.62,5.926
5660.0,4.95,18.697
5114.0,4.28,15.663
4829.0,4.59,17.971
4628.0,4.5,30.559
5689.0,4.58,12.752
5639.0,4.46,11.741
5593.0,4.9,19.942
5180.0,4.5,20.927
5226.0,4.67,16.765
5122.0,4.65,29.862
5113.0,4.24,13.051
4699.0,4.52,16.629
5141.0,4.06,53.996
4734.0,4.42,30.988
4879.0,4.36,31.171
5380.0,4.67,23.606
4514.0,4.49,23.219
6363.0,4.39,4.771
5185.0,4.54,20.452
6309.0,4.26,2.276
5224.0,3.89,61.146
5073.0,4.49,32.873
6089.0,4.34,0.631
5038.0,4.45,15.916
6441.0,4.41,3.15
5656.0,4.54,14.96
5616.0,4.67,7.775
5952.0,4.59,9.185
5279.0,4.69,17.482
5546.0,5.0,14.533
5215.0,4.48,18.334
5402.0,4.57,16.614
5788.0,4.57,20.908
4893.0,4.87,26.215
5206.0,4.72,27.386
5249.0,4.38,0.269
6305.0,4.28,8.723
6094.0,4.67,9.718
4918.0,4.55,23.825
4887.0,4.4,8.347
4985.0,4.56,16.123
5841.0,4.54,57.87
4934.0,4.14,24.436
5915.0,4.45,15.69
6304.0,4.19,5.67
5083.0,4.48,9.724
5811.0,4.59,4.17
5401.0,4.71,8.446
5490.0,4.76,9.83
5128.0,4.8,26.615
5879.0,4.68,0.388
6316.0,4.46,8.69
5727.0,4.89,6.953
4945.0,4.63,23.522
5981.0,4.52,15.243
6380.0,4.19,2.505
5556.0,4.69,1.014
5004.0,4.62,7.278
5740.0,4.5,8.726
4769.0,4.75,16.525
4938.0,4.58,28.21
5220.0,4.75,33.663
5315.0,4.48,15.433
5605.0,4.62,27.019
5394.0,4.6,29.639
4937.0,4.64,28.143
5662.0,4.72,8.085
5168.0,4.78,31.391
5109.0,4.47,19.442
5092.0,4.68,31.51
5611.0,4.78,20.532
5882.0,4.47,11.323
5446.0,4.66,26.631
5715.0,4.66,0.258
6103.0,4.41,7.122
5573.0,5.06,21.661
5215.0,4.53,2.303
5854.0,4.54,12.47
5034.0,4.73,14.668
5533.0,4.58,18.929
5359.0,4.57,9.373
5726.0,4.54,12.935
5862.0,4.81,6.027
4932.0,4.87,24.145
5677.0,4.74,13.816
5122.0,4.54,25.245
5682.0,4.63,20.358
5334.0,4.8,27.445
4647.0,4.54,17.525
5336.0,4.51,11.204
5404.0,4.53,17.895
4708.0,4.53,13.381
5052.0,4.85,19.104
5084.0,4.5,4.511
5162.0,4.81,16.56
5478.0,4.73,11.371
5889.0,4.74,11.653
5399.0,4.67,3.944
5677.0,4.9,17.842
5782.0,4.59,7.398
5097.0,4.55,14.641
6332.0,4.26,6.325
5520.0,4.59,21.82
6273.0,4.24,49.066
5738.0,4.56,8.769
5072.0,4.57,26.695
5036.0,4.62,10.806
5898.0,4.6,11.941
5485.0,4.58,18.827
5609.0,4.3,11.428
5537.0,4.5,17.094
5373.0,4.46,1.324
5238.0,4.63,1.267
4568.0,4.35,31.077
4918.0,4.59,21.889
5811.0,4.44,4.501
5711.0,4.4,3.511
5613.0,4.15,12.434
5783.0,4.42,9.062
5456.0,4.29,24.668
5713.0,4.29,19.162
5050.0,4.54,28.539
5521.0,4.42,17.879
5532.0,4.44,25.546
5502.0,4.39,25.123
4580.0,4.37,0.324
5312.0,4.55,1.515
4907.0,4.4,17.814
5286.0,4.67,23.778
5054.0,4.78,32.933
5430.0,4.43,9.116
5228.0,4.82,19.675
5547.0,4.42,42.232
5976.0,4.36,13.167
5604.0,3.95,26.145
6023.0,4.28,5.029
6080.0,4.46,11.11
5897.0,4.51,17.718
5158.0,4.64,14.183
4682.0,4.24,29.108
5133.0,4.68,25.22
5057.0,4.62,30.131
5887.0,4.54,3.576
5082.0,4.67,21.457
4963.0,4.58,19.905
5060.0,4.55,11.271
5380.0,4.54,19.014
4915.0,4.57,34.298
4700.0,4.74,24.972
4420.0,4.66,22.795
5469.0,4.67,25.54
4422.0,4.61,31.422
5480.0,4.13,9.691
6365.0,4.16,25.248
5164.0,4.63,24.835
5555.0,4.42,22.455
5425.0,4.57,11.407
5344.0,4.57,17.334
5672.0,4.62,11.142
5916.0,4.57,21.445
5341.0,4.67,20.121
5097.0,4.54,27.677
6352.0,4.17,4.575
5727.0,4.74,22.976
5650.0,4.5,22.682
4491.0,4.55,23.951
5932.0,4.45,8.854
5802.0,4.38,17.909
6269.0,4.24,4.62
5159.0,4.63,23.546
5555.0,4.35,21.275
5957.0,4.63,17.005
5203.0,4.76,11.713
5244.0,4.26,22.723
5134.0,4.46,21.208
6221.0,4.35,6.205
4927.0,4.55,31.398
5658.0,4.69,16.694
5444.0,4.95,20.459
5414.0,4.42,20.765
5029.0,4.49,10.28
5197.0,4.91,19.443
5735.0,4.24,34.495
5260.0,4.63,14.71
6412.0,4.66,7.757
6279.0,4.39,4.881
4420.0,4.52,1.919
5885.0,4.57,21.778
5259.0,4.69,8.97
5152.0,4.48,17.906
5310.0,4.73,22.408
5312.0,4.71,22.786
6202.0,4.54,14.387
5361.0,4.77,29.078
5924.0,4.39,9.599
5476.0,4.36,26.176
5273.0,4.7,16.516
5247.0,4.7,25.527
6245.0,4.51,9.662
6137.0,4.51,9.236
4748.0,4.3,32.781
5284.0,4.38,10.171
5727.0,4.43,8.298
4435.0,4.67,20.0
4607.0,4.87,24.72
5077.0,4.87,29.745
5697.0,4.82,9.016
5638.0,4.45,15.73
6109.0,4.63,16.151
5387.0,4.54,30.157
5118.0,4.74,26.35
4950.0,4.59,19.136
4711.0,4.6,21.292
5036.0,4.47,24.364
5834.0,4.63,16.529
5047.0,4.62,24.348
5399.0,4.72,8.761
5412.0,4.4,10.916
5839.0,4.46,6.427
5571.0,4.54,22.222
4630.0,4.55,12.543
5123.0,4.61,10.803
6063.0,4.36,4.547
5852.0,4.42,16.811
5659.0,4.43,9.77
5683.0,4.54,21.564
5573.0,4.38,17.044
5256.0,4.54,6.542
5784.0,4.08,12.284
