teff,logg,period
4122.0,4.78,26.6
5118.0,4.58,14.87
3880.0,4.86,24.8
3824.0,4.91,19.47
3928.0,4.87,25.31
5170.0,4.62,20.62
3674.0,4.97,32.6
3668.0,4.99,6.94
4685.0,4.63,15.76
5513.0,4.52,38.43
4613.0,4.66,25.29
3873.0,4.9,27.61
4173.0,4.79,15.88
4507.0,4.68,22.79
3990.0,4.84,30.36
6176.0,4.28,38.38
3442.0,5.07,26.55
4287.0,4.73,23.47
3276.0,5.17,35.93
4161.0,4.8,20.93
4779.0,4.61,36.32
5761.0,4.42,19.97
6050.0,4.26,38.93
3920.0,4.86,23.63
3548.0,5.03,20.94
5027.0,4.61,16.11
4833.0,4.6,22.3
4168.0,4.77,8.92
5574.0,4.48,32.82
4125.0,4.79,21.42
5112.0,4.57,32.41
4975.0,4.59,23.07
5119.0,4.57,30.45
5602.0,4.49,5.14
5695.0,4.29,25.53
4746.0,4.62,18.03
4651.0,4.62,15.98
3726.0,4.94,28.07
5133.0,4.58,19.12
3524.0,5.05,5.36
3666.0,5.0,27.83
4874.0,4.62,17.55
5897.0,4.24,25.1
5369.0,4.53,4.73
5627.0,4.46,13.06
6155.0,4.36,5.85
4990.0,4.59,8.64
4118.0,4.79,24.75
5065.0,4.57,22.64
4559.0,4.66,17.33
4099.0,4.8,26.99
3936.0,4.88,2.25
5915.0,4.32,25.36
3940.0,4.84,18.36
5109.0,4.58,22.65
5499.0,4.5,30.33
3611.0,4.98,29.54
4675.0,4.62,23.23
4144.0,4.8,25.62
3558.0,5.06,20.97
3987.0,4.85,19.58
5488.0,4.49,24.7
5459.0,4.49,25.08
4732.0,4.62,22.05
5619.0,4.47,14.64
5637.0,4.47,19.43
3550.0,5.01,30.09
5703.0,4.44,11.53
3556.0,5.01,24.61
3934.0,4.86,18.17
4666.0,4.65,22.99
4198.0,4.79,20.96
3593.0,5.04,19.5
5796.0,4.39,36.06
5141.0,4.58,21.58
4489.0,4.67,24.52
4468.0,4.66,18.03
3977.0,4.84,34.34
5401.0,4.51,16.92
4853.0,4.6,23.16
4042.0,4.82,16.28
4621.0,4.68,20.69
3888.0,4.89,18.18
5054.0,4.59,20.01
4427.0,4.69,15.03
3743.0,4.92,35.61
5966.0,4.25,23.46
5511.0,4.55,7.91
3669.0,4.94,18.98
5056.0,4.59,21.3
3748.0,4.97,23.45
4003.0,4.83,17.32
5756.0,4.49,22.64
4126.0,4.79,30.85
4967.0,4.58,30.24
3930.0,4.86,31.33
4743.0,4.64,23.9
5099.0,4.58,21.4
3616.0,5.01,16.25
4446.0,4.69,10.43
3968.0,4.85,37.33
4027.0,4.82,19.79
3811.0,4.9,23.43
5733.0,4.46,29.93
3846.0,4.99,19.22
4015.0,4.83,24.56
5363.0,4.52,25.1
4043.0,4.83,22.86
3644.0,4.97,1.52
5740.0,4.36,14.95
6012.0,4.32,4.49
3971.0,4.82,19.26
5779.0,4.48,22.64
5773.0,4.41,32.81
5067.0,4.58,19.06
4909.0,4.61,16.35
3789.0,4.91,20.9
4491.0,4.69,25.24
5253.0,4.55,22.75
4033.0,4.82,19.62
4081.0,4.79,14.51
5421.0,4.52,18.87
5272.0,4.56,36.2
4900.0,4.6,20.76
4932.0,4.62,12.27
6056.0,4.36,21.02
5889.0,4.3,17.72
4816.0,4.6,19.17
5775.0,4.47,6.54
5651.0,4.45,37.56
4023.0,4.82,18.2
5026.0,4.51,21.66
3929.0,4.86,23.27
6015.0,4.23,4.43
4031.0,4.83,26.52
3775.0,4.93,21.46
4437.0,4.69,34.38
4316.0,4.72,27.13
5585.0,4.46,28.35
4657.0,4.64,17.88
5579.0,4.45,21.09
4195.0,4.76,13.53
3898.0,4.87,32.92
4891.0,4.6,11.79
5785.0,4.41,11.59
5540.0,4.51,35.69
5330.0,4.55,11.55
4048.0,4.81,13.62
3912.0,4.89,26.61
4362.0,4.73,17.6
4687.0,4.65,25.83
3923.0,4.87,34.63
4324.0,4.74,25.1
5924.0,4.21,18.65
5881.0,4.4,17.63
4694.0,4.63,15.18
4142.0,4.77,23.14
4934.0,4.58,22.99
3789.0,4.89,18.08
4716.0,4.65,24.94
3663.0,4.97,23.14
4546.0,4.67,13.73
5256.0,4.6,13.62
4170.0,4.78,21.15
5997.0,4.28,24.7
4063.0,4.81,35.16
3372.0,5.11,29.26
5544.0,4.52,15.06
4942.0,4.59,13.73
3487.0,5.07,32.33
4295.0,4.73,14.9
4144.0,4.77,32.67
5705.0,4.45,20.77
5610.0,4.46,29.48
4827.0,4.62,17.92
3673.0,4.96,19.46
5994.0,4.22,13.43
5743.0,4.31,16.07
4091.0,4.8,21.84
4772.0,4.64,34.25
4469.0,4.68,17.24
4906.0,4.61,16.53
4488.0,4.69,19.34
4142.0,4.77,25.24
4080.0,4.81,20.13
4986.0,4.6,1.71
5648.0,4.49,21.51
5842.0,4.31,18.98
3911.0,4.86,30.16
4621.0,4.67,19.45
5110.0,4.59,20.92
3855.0,4.89,24.62
5019.0,4.58,18.04
5102.0,4.52,15.9
5770.0,4.37,14.54
3757.0,4.91,25.2
4731.0,4.63,21.46
3925.0,4.84,19.74
5967.0,4.34,22.61
4317.0,4.72,35.04
3505.0,5.07,27.47
6007.0,4.31,22.38
4249.0,4.8,35.29
4063.0,4.8,14.03
4064.0,4.8,21.32
5792.0,4.42,15.21
3749.0,4.93,25.16
3614.0,5.02,14.02
3543.0,5.05,21.2
5829.0,4.45,24.79
4725.0,4.64,27.61
3798.0,4.87,17.6
5464.0,4.53,37.19
3651.0,4.98,1.65
4036.0,4.84,34.4
3602.0,5.01,25.21
3785.0,4.89,33.13
5805.0,4.36,21.12
5452.0,4.48,20.75
5178.0,4.54,20.76
3708.0,4.95,32.95
5176.0,4.57,19.77
3998.0,4.85,36.23
5505.0,4.5,21.22
4281.0,4.74,32.56
3628.0,5.05,33.28
4677.0,4.64,20.06
4673.0,4.64,18.07
3558.0,5.01,19.89
3845.0,4.9,29.54
3764.0,4.92,24.73
3890.0,4.88,33.18
3949.0,4.83,27.46
4613.0,4.68,36.32
5286.0,4.55,34.09
5078.0,4.58,31.28
3887.0,4.87,18.42
4636.0,4.65,33.05
4057.0,4.82,30.48
6027.0,4.31,35.71
4886.0,4.63,28.0
3831.0,4.96,13.88
5837.0,4.37,16.18
4073.0,4.83,20.88
3962.0,4.83,35.52
4201.0,4.76,17.37
3639.0,5.01,20.58
5862.0,4.39,12.83
5735.0,4.44,21.01
4260.0,4.74,17.94
3857.0,4.89,23.05
5534.0,4.49,32.66
4598.0,4.65,30.11
3652.0,4.99,29.97
4308.0,4.73,11.38
3580.0,5.01,27.07
4608.0,4.64,28.53
5524.0,4.49,17.62
4482.0,4.67,31.59
4191.0,4.79,33.83
3845.0,4.88,16.04
5113.0,4.59,28.92
3903.0,4.86,19.26
5404.0,4.44,16.45
3741.0,4.93,34.46
4100.0,4.81,19.28
3876.0,4.87,19.71
3674.0,4.95,17.65
3678.0,5.05,33.26
4049.0,4.81,31.9
3520.0,5.08,29.26
4166.0,4.78,22.18
4251.0,4.75,16.36
4693.0,4.63,20.4
5579.0,4.55,22.61
3796.0,4.93,22.32
4690.0,4.65,21.19
5649.0,4.47,34.83
4940.0,4.59,19.13
4325.0,4.73,35.22
5928.0,4.26,21.18
3983.0,4.84,29.21
4322.0,4.74,31.21
3794.0,4.93,19.31
3567.0,5.03,33.11
4987.0,4.61,30.16
5563.0,4.49,11.51
5845.0,4.3,14.63
4775.0,4.63,22.38
4565.0,4.66,27.2
5798.0,4.41,13.84
3969.0,4.85,21.49
4627.0,4.65,29.84
3803.0,4.93,28.15
4002.0,4.82,22.75
3510.0,5.03,24.58
4189.0,4.76,32.27
4045.0,4.86,22.73
3621.0,4.98,27.95
4743.0,4.62,23.76
3582.0,4.98,36.39
3797.0,4.91,25.94
4345.0,4.72,19.4
3987.0,4.81,4.92
5017.0,4.57,14.17
3931.0,4.86,25.01
3893.0,4.87,28.15
3677.0,4.94,21.54
5638.0,4.47,14.04
4924.0,4.62,2.39
4249.0,4.76,16.42
5269.0,4.64,35.6
5036.0,4.59,16.23
5987.0,4.26,21.81
4506.0,4.68,19.45
3554.0,5.04,22.52
4515.0,4.67,20.76
4085.0,4.8,19.69
5969.0,4.3,14.11
3956.0,4.89,28.76
4151.0,4.78,30.59
3820.0,4.91,29.45
4270.0,4.76,14.02
3674.0,4.97,29.73
3948.0,4.85,16.96
5234.0,4.56,15.52
3575.0,5.03,19.14
5187.0,4.55,24.28
4052.0,4.82,21.72
3664.0,5.04,30.86
3719.0,4.94,16.61
4438.0,4.69,16.38
3710.0,4.95,31.58
4597.0,4.62,2.68
4214.0,4.75,25.35
5363.0,4.57,15.82
4261.0,4.74,22.08
4141.0,4.85,30.61
5543.0,4.51,24.05
5573.0,4.49,24.67
5268.0,4.55,25.86
6022.0,4.36,8.15
3630.0,4.95,27.47
4964.0,4.61,32.77
4693.0,4.65,22.63
4769.0,4.62,17.24
3663.0,5.02,30.46
4037.0,4.82,21.86
5256.0,4.53,32.67
3599.0,5.0,15.96
4050.0,4.82,36.55
5217.0,4.54,10.54
5520.0,4.46,33.99
4172.0,4.78,19.63
4157.0,4.78,33.16
3890.0,4.86,34.7
5594.0,4.46,17.93
5443.0,4.5,19.79
4504.0,4.66,23.13
5891.0,4.3,20.05
5124.0,4.53,18.23
3444.0,5.09,33.88
6111.0,4.42,30.43
5899.0,4.27,23.45
5961.0,4.27,18.01
4580.0,4.66,29.16
3799.0,4.91,20.81
4093.0,4.83,19.47
3695.0,5.03,21.34
3618.0,5.0,33.03
3638.0,5.05,35.39
4115.0,4.78,14.6
3525.0,5.03,18.74
3744.0,4.93,33.06
5474.0,4.52,11.3
3716.0,4.95,23.06
4863.0,4.62,27.76
5900.0,4.3,15.51
4888.0,4.6,16.0
3734.0,4.94,27.54
5900.0,4.35,20.77
3996.0,4.84,12.57
3745.0,4.93,27.82
5472.0,4.49,10.56
5246.0,4.54,13.86
3813.0,4.91,29.95
5528.0,4.47,4.4
5191.0,4.54,21.39
5990.0,4.34,19.89
5043.0,4.61,37.44
3547.0,5.03,26.92
3958.0,4.85,27.46
3726.0,4.97,21.81
3985.0,4.86,13.83
3890.0,4.88,17.7
5907.0,4.3,15.05
5768.0,4.22,19.18
5636.0,4.45,27.38
5032.0,4.6,25.99
5277.0,4.55,6.74
5940.0,4.25,35.72
4345.0,4.72,26.67
3987.0,4.81,20.49
4976.0,4.6,17.4
3868.0,4.94,26.54
5661.0,4.38,19.18
4100.0,4.8,34.06
4435.0,4.71,24.75
3998.0,4.83,16.94
6186.0,4.28,5.36
4787.0,4.64,21.72
3769.0,4.94,23.39
3985.0,4.85,12.5
3833.0,4.9,16.54
5289.0,4.61,27.55
5435.0,4.45,8.9
6153.0,4.28,21.12
3844.0,4.9,23.76
4590.0,4.66,27.04
3704.0,4.93,27.87
4372.0,4.72,34.18
3876.0,4.9,27.86
5049.0,4.58,19.74
4110.0,4.78,20.94
5164.0,4.57,30.19
4799.0,4.64,17.89
4843.0,4.6,10.55
5451.0,4.49,17.61
3758.0,4.92,35.75
4120.0,4.77,36.06
3701.0,4.96,23.1
4050.0,4.81,23.29
3638.0,4.98,28.26
4084.0,4.79,16.62
4568.0,4.66,23.53
5708.0,4.45,26.86
3848.0,4.89,21.61
4634.0,4.62,23.59
3998.0,4.83,19.57
4097.0,4.81,16.52
5445.0,4.59,16.3
3446.0,5.05,22.32
4711.0,4.63,5.61
4998.0,4.43,25.07
4856.0,4.59,27.22
3970.0,4.84,31.03
4989.0,4.59,21.58
3598.0,5.01,22.71
4177.0,4.78,18.49
3812.0,4.93,17.79
3880.0,4.88,24.21
5259.0,4.5,23.87
3583.0,5.01,29.38
4806.0,4.63,17.57
3932.0,4.86,23.87
3628.0,5.01,34.4
4200.0,4.76,32.22
5516.0,4.49,5.13
4287.0,4.73,26.21
4968.0,4.59,32.13
3962.0,4.83,21.26
4963.0,4.62,19.7
5228.0,4.55,24.4
6099.0,4.3,28.63
4905.0,4.59,26.64
3569.0,4.99,28.35
3921.0,4.86,32.66
5224.0,4.58,17.81
5824.0,4.38,24.53
4412.0,4.72,32.26
4018.0,4.82,30.28
3983.0,4.84,20.4
3943.0,4.85,31.58
3845.0,4.89,21.36
4860.0,4.61,22.55
5654.0,4.34,14.75
5553.0,4.51,14.59
6027.0,4.24,10.33
5416.0,4.49,19.53
3692.0,4.96,21.32
3703.0,4.98,18.3
3979.0,4.82,28.0
5545.0,4.48,19.7
4293.0,4.73,12.83
4033.0,4.83,36.61
4420.0,4.72,19.34
5049.0,4.52,25.16
3590.0,4.99,30.84
3727.0,4.95,36.79
4731.0,4.64,23.29
3796.0,4.97,29.88
5943.0,4.3,22.72
6244.0,4.26,21.57
4444.0,4.68,25.04
4854.0,4.58,17.21
4822.0,4.62,16.5
3548.0,5.02,28.83
5479.0,4.5,25.17
4229.0,4.74,25.54
3862.0,4.88,33.48
3847.0,4.89,14.09
4289.0,4.76,24.96
5454.0,4.49,19.28
4900.0,4.61,27.92
4038.0,4.86,23.71
3688.0,4.96,32.7
4256.0,4.76,20.91
6127.0,4.23,27.43
5173.0,4.55,27.39
4323.0,4.72,23.08
3704.0,4.92,23.07
3558.0,5.03,16.1
4057.0,4.82,25.92
4127.0,4.78,17.47
3704.0,4.98,37.17
5009.0,4.52,19.26
5050.0,4.59,32.75
5160.0,4.75,34.76
5086.0,4.57,21.05
3878.0,4.9,20.25
5277.0,4.64,14.08
5918.0,4.29,15.0
5807.0,4.38,24.87
4223.0,4.77,33.57
5298.0,4.56,7.53
5680.0,4.45,18.03
5904.0,4.36,16.96
4407.0,4.7,28.34
3464.0,5.06,29.86
3949.0,4.86,15.39
5322.0,4.51,23.23
4043.0,4.8,4.4
5151.0,4.56,35.01
4713.0,4.62,10.75
5578.0,4.49,19.88
5016.0,4.58,28.6
5789.0,4.41,9.97
3853.0,4.88,24.03
4385.0,4.73,28.97
3895.0,4.86,24.65
4883.0,4.61,25.88
3906.0,4.86,24.84
5619.0,4.45,17.78
5370.0,4.53,9.94
5997.0,4.3,7.68
5585.0,4.49,23.75
4168.0,4.86,36.07
3911.0,4.89,14.05
3836.0,4.91,35.89
3647.0,5.01,30.75
4137.0,4.78,21.61
3991.0,4.81,35.65
5462.0,4.51,24.49
5018.0,4.58,17.24
5037.0,4.58,23.14
5335.0,4.53,19.78
3888.0,4.9,24.48
4742.0,4.62,21.79
4080.0,4.8,19.7
4082.0,4.8,32.19
3717.0,4.93,21.12
3833.0,4.96,32.77
4821.0,4.61,27.45
4073.0,4.8,36.58
3928.0,4.86,7.96
3601.0,5.03,31.34
4212.0,4.8,36.22
5057.0,4.58,19.03
3811.0,4.91,33.19
3614.0,4.96,27.87
5675.0,4.45,13.66
5711.0,4.3,11.39
3890.0,4.89,15.26
3760.0,4.92,24.01
4621.0,4.66,27.54
3641.0,5.01,23.04
4075.0,4.85,25.2
3566.0,5.0,21.12
4274.0,4.73,22.62
6138.0,4.26,28.28
4775.0,4.61,22.86
4277.0,4.74,19.74
4623.0,4.65,9.46
4028.0,4.82,20.69
5586.0,4.43,31.23
3659.0,5.02,30.55
3858.0,4.9,34.69
5607.0,4.46,20.61
6064.0,4.29,29.93
3652.0,4.99,22.25
5476.0,4.58,25.77
4153.0,4.77,27.94
4049.0,4.81,21.61
5413.0,4.49,18.14
3859.0,4.87,23.37
3966.0,4.85,32.15
5650.0,4.47,6.81
4792.0,4.64,32.31
4025.0,4.81,20.94
5336.0,4.53,17.25
5504.0,4.5,12.16
3592.0,5.0,36.77
4681.0,4.64,35.32
3925.0,4.84,29.64
6143.0,4.21,12.44
3828.0,4.87,25.8
5501.0,4.5,15.08
4588.0,4.65,17.27
5439.0,4.47,24.49
5626.0,4.43,6.37
5559.0,4.46,15.21
4143.0,4.79,4.91
3919.0,4.85,19.07
3797.0,4.93,16.52
3648.0,5.0,33.18
3646.0,4.99,30.56
4424.0,4.74,19.58
4037.0,4.83,31.67
4412.0,4.69,25.2
3297.0,5.14,33.71
4345.0,4.72,23.87
5597.0,4.49,17.33
5184.0,4.6,13.32
4796.0,4.61,24.96
3516.0,5.02,35.95
5901.0,4.28,4.97
4739.0,4.63,25.27
4725.0,4.63,37.38
4486.0,4.68,16.92
5689.0,4.47,22.2
3905.0,4.87,14.85
4024.0,4.84,29.6
3933.0,4.85,21.85
3751.0,4.99,21.19
3831.0,4.92,32.79
4812.0,4.62,10.44
5273.0,4.53,27.47
4041.0,4.81,16.7
4012.0,4.82,36.36
5373.0,4.56,25.71
4840.0,4.6,19.03
3751.0,4.95,27.09
6033.0,4.21,39.18
4601.0,4.65,26.64
4293.0,4.72,19.86
3916.0,4.86,21.03
5610.0,4.39,7.33
4461.0,4.68,24.92
4050.0,4.82,37.44
4620.0,4.66,17.82
4165.0,4.77,16.07
5412.0,4.54,17.98
5427.0,4.53,15.31
3716.0,4.98,30.16
4419.0,4.69,25.25
4437.0,4.72,14.85
4167.0,4.8,24.57
4986.0,4.58,9.74
4128.0,4.79,18.07
4851.0,4.63,14.71
5715.0,4.39,15.12
3912.0,4.86,14.37
5984.0,4.33,5.14
3887.0,4.88,27.95
3594.0,5.03,26.2
5371.0,4.49,21.63
3971.0,4.84,17.43
4007.0,4.82,15.04
6121.0,4.24,27.82
4587.0,4.67,24.71
3483.0,5.05,27.87
5015.0,4.6,22.61
4365.0,4.74,25.86
4240.0,4.75,13.94
5735.0,4.4,20.51
3706.0,5.01,6.2
3704.0,4.93,2.48
5507.0,4.48,20.33
4366.0,4.71,15.25
5471.0,4.52,7.06
4957.0,4.59,27.04
4270.0,4.74,2.24
5453.0,4.52,6.77
3747.0,4.95,34.92
5209.0,4.59,36.41
5306.0,4.55,10.35
3359.0,5.14,22.06
4667.0,4.64,15.9
5621.0,4.44,19.61
3997.0,4.86,19.43
4666.0,4.64,13.63
4010.0,4.82,20.57
3759.0,4.92,24.63
5807.0,4.45,23.08
5561.0,4.47,21.03
5381.0,4.53,27.62
4431.0,4.67,19.52
3800.0,4.9,19.11
5037.0,4.59,17.95
3516.0,5.05,26.18
4233.0,4.76,21.36
5313.0,4.5,21.85
4343.0,4.72,22.6
5127.0,4.53,12.66
3787.0,4.92,33.52
4972.0,4.59,19.07
5110.0,4.59,34.41
3592.0,5.01,26.82
5765.0,4.34,6.44
5488.0,4.51,7.86
3690.0,4.97,21.89
3906.0,4.92,21.63
3738.0,4.97,26.75
3607.0,5.0,19.42
3718.0,4.97,23.17
5683.0,4.47,18.77
3969.0,4.85,19.42
3542.0,5.03,35.45
5041.0,4.53,26.9
6158.0,4.21,16.88
3594.0,5.02,24.76
4260.0,4.75,32.59
3947.0,4.85,17.58
3950.0,4.86,21.54
5363.0,4.6,30.29
3738.0,4.97,30.57
3588.0,5.01,21.31
4243.0,4.74,22.45
4695.0,4.62,27.2
4238.0,4.86,27.9
3823.0,4.91,29.17
3541.0,5.03,18.28
3864.0,4.88,25.65
3890.0,4.89,26.41
3582.0,5.01,23.5
4757.0,4.59,16.02
4209.0,4.77,22.91
5901.0,4.39,26.25
5885.0,4.35,5.59
3590.0,4.99,22.53
5583.0,4.46,36.64
3977.0,4.82,21.01
3525.0,5.04,35.87
5214.0,4.57,20.13
5144.0,4.58,21.82
3484.0,5.05,32.02
3877.0,4.88,25.68
4838.0,4.69,19.38
5333.0,4.54,30.71
5218.0,4.55,23.54
3775.0,4.89,27.47
3903.0,4.89,21.09
5317.0,4.54,19.95
4147.0,4.78,4.19
4665.0,4.64,27.48
4462.0,4.68,24.5
3865.0,4.88,31.36
3664.0,5.08,29.39
3777.0,4.93,22.48
4556.0,4.65,24.42
3957.0,4.88,8.05
4970.0,4.61,33.62
4040.0,4.83,23.37
4138.0,4.78,36.12
3945.0,4.82,12.34
5850.0,4.3,14.2
3945.0,4.86,36.66
5518.0,4.4,25.98
4558.0,4.68,36.71
3946.0,4.86,34.76
3451.0,5.12,2.21
3581.0,5.01,24.67
4561.0,4.66,21.3
4781.0,4.72,19.31
5582.0,4.4,21.27
3796.0,4.93,28.18
4887.0,4.6,22.96
3984.0,4.84,22.39
4771.0,4.63,8.33
5254.0,4.56,23.56
4755.0,4.63,22.85
5868.0,4.34,7.43
3727.0,4.97,25.96
3388.0,5.09,27.68
5747.0,4.47,35.4
5067.0,4.57,25.32
5632.0,4.49,36.23
3633.0,5.0,30.07
4473.0,4.68,23.46
4797.0,4.63,28.21
3968.0,4.83,23.14
5265.0,4.55,10.51
3673.0,4.93,26.65
4170.0,4.77,19.96
4126.0,4.78,16.46
5437.0,4.51,23.57
3952.0,4.85,28.32
4829.0,4.61,28.47
3563.0,5.04,25.43
5247.0,4.58,36.86
3587.0,5.12,34.92
5274.0,4.53,20.98
5967.0,4.34,30.12
3989.0,4.84,16.53
4593.0,4.66,28.36
4086.0,4.82,19.71
5910.0,4.27,35.9
4035.0,4.84,11.79
4012.0,4.83,16.41
3834.0,4.92,25.17
4082.0,4.8,33.42
4989.0,4.59,29.56
4571.0,4.65,17.8
4513.0,4.68,13.47
3754.0,4.95,20.37
5595.0,4.49,29.08
5367.0,4.53,27.87
4826.0,4.62,21.75
6066.0,4.26,27.7
4049.0,4.82,22.67
3595.0,4.99,33.96
5587.0,4.48,16.57
3723.0,4.94,24.49
4162.0,4.78,19.03
5740.0,4.25,28.46
4109.0,4.78,18.39
3584.0,4.96,26.39
3918.0,4.92,15.97
5745.0,4.3,35.75
4648.0,4.64,23.22
5811.0,4.4,16.31
5010.0,4.61,36.28
3627.0,5.04,28.18
6000.0,4.28,27.67
5158.0,4.58,28.74
5204.0,4.56,26.0
3985.0,4.86,23.48
4403.0,4.68,23.18
5274.0,4.52,29.56
5692.0,4.45,34.74
3935.0,4.87,26.91
4078.0,4.8,24.75
4185.0,4.78,23.23
4751.0,4.64,30.77
4023.0,4.8,14.71
5610.0,4.47,26.92
3505.0,5.01,17.65
5277.0,4.51,32.82
4569.0,4.65,14.48
5230.0,4.57,33.3
6086.0,4.31,7.17
3688.0,5.0,25.43
4697.0,4.62,26.73
3911.0,4.85,19.63
4165.0,4.77,17.73
4781.0,4.62,23.16
3945.0,4.85,20.17
4150.0,4.78,23.37
3837.0,4.89,23.5
3687.0,4.96,34.59
3986.0,4.84,24.74
4938.0,4.6,31.7
4267.0,4.74,26.64
5917.0,4.33,17.94
4012.0,4.82,16.58
5885.0,4.36,19.92
3653.0,4.95,4.91
4243.0,4.77,37.4
4951.0,4.58,37.91
6179.0,4.2,27.8
4816.0,4.62,16.47
3584.0,5.0,36.82
5162.0,4.54,7.31
5737.0,4.4,8.94
5177.0,4.56,21.49
3897.0,4.89,28.22
3578.0,5.04,22.67
3610.0,4.99,7.61
6063.0,4.23,10.64
3961.0,4.83,28.31
3856.0,4.88,17.85
5302.0,4.51,5.3
4051.0,4.87,22.64
3936.0,4.85,5.79
4378.0,4.73,26.85
5062.0,4.56,21.26
5644.0,4.44,26.22
4431.0,4.72,30.96
4145.0,4.8,19.14
5469.0,4.53,23.37
4146.0,4.78,19.56
5883.0,4.35,13.81
3980.0,4.85,22.09
3679.0,4.96,32.72
4185.0,4.76,18.72
5158.0,4.56,23.33
5095.0,4.59,27.3
3414.0,5.06,32.25
4196.0,4.76,15.29
3415.0,5.08,37.06
3664.0,4.98,17.89
4921.0,4.6,16.6
3595.0,4.98,23.34
4761.0,4.61,11.6
4779.0,4.63,23.14
5730.0,4.43,27.25
4329.0,4.72,3.47
4073.0,4.84,26.82
3607.0,5.0,32.69
3928.0,4.88,35.98
4939.0,4.71,26.66
3888.0,4.89,21.2
6175.0,4.23,3.68
4116.0,4.8,18.16
3797.0,4.91,34.99
3782.0,4.92,11.46
6191.0,4.25,3.43
4369.0,4.71,1.85
4009.0,4.82,17.48
4614.0,4.66,12.21
3853.0,4.89,25.31
4000.0,4.83,28.13
3977.0,4.91,28.86
3722.0,4.96,27.88
4720.0,4.62,27.53
4119.0,4.8,2.9
3841.0,4.86,30.04
5261.0,4.41,17.65
4389.0,4.68,17.98
3836.0,4.9,33.37
4760.0,4.61,22.87
5644.0,4.39,17.96
3652.0,4.97,21.04
4681.0,4.64,21.29
5147.0,4.54,19.78
3828.0,4.9,26.93
3625.0,4.95,25.13
5915.0,4.36,7.94
4009.0,4.83,16.85
3724.0,4.94,16.54
4583.0,4.65,12.73
5345.0,4.53,35.94
3863.0,4.86,23.28
5078.0,4.59,16.6
3945.0,4.86,18.91
5449.0,4.51,23.44
3912.0,4.86,27.58
4702.0,4.65,25.12
4566.0,4.67,19.39
3906.0,4.87,25.4
3545.0,5.03,23.23
3981.0,4.83,23.18
4849.0,4.6,23.38
3620.0,5.02,8.83
3985.0,4.83,16.44
3660.0,4.96,24.09
4154.0,4.78,17.83
3808.0,4.88,20.97
3908.0,4.84,34.93
3937.0,4.86,18.84
3488.0,5.05,16.6
3740.0,4.92,20.79
3849.0,4.93,16.87
5188.0,4.54,28.08
3733.0,4.94,32.85
6007.0,4.34,8.07
4024.0,4.83,23.32
3601.0,5.0,39.08
5300.0,4.55,6.66
5910.0,4.44,5.23
5320.0,4.53,4.5
4891.0,4.65,10.98
5133.0,4.58,19.38
3734.0,4.97,10.86
4125.0,4.79,26.4
4427.0,4.69,26.49
4297.0,4.74,11.6
4964.0,4.6,18.41
3540.0,5.04,23.42
5458.0,4.52,28.3
3286.0,5.14,28.22
4734.0,4.62,17.52
5113.0,4.57,26.18
5215.0,4.55,25.05
3925.0,4.85,21.08
5185.0,4.51,21.78
4449.0,4.7,28.75
3789.0,4.91,35.56
4377.0,4.7,25.35
4618.0,4.66,29.61
4143.0,4.78,22.92
4246.0,4.74,30.38
3592.0,5.06,19.11
3985.0,4.9,21.59
3585.0,5.0,4.75
4649.0,4.81,8.27
3433.0,5.07,24.38
5400.0,4.52,27.53
4214.0,4.77,16.68
3548.0,5.02,19.74
4623.0,4.66,16.6
4121.0,4.81,36.5
4202.0,4.76,23.07
4596.0,4.64,12.52
5186.0,4.64,7.58
6033.0,4.33,4.91
4187.0,4.75,21.02
5926.0,4.3,11.11
3932.0,4.86,28.91
4494.0,4.68,37.97
3955.0,4.85,15.97
5100.0,4.57,20.85
4638.0,4.65,24.7
4269.0,4.74,37.53
4904.0,4.61,3.71
4160.0,4.77,26.04
3699.0,4.98,29.43
3724.0,4.93,36.05
5099.0,4.58,16.72
4216.0,4.79,33.29
5252.0,4.53,27.69
4328.0,4.74,14.58
5851.0,4.4,15.32
5689.0,4.45,21.92
5054.0,4.57,14.78
3738.0,4.98,24.68
3942.0,4.84,14.99
5326.0,4.54,23.52
3946.0,4.84,16.5
5889.0,4.36,16.83
3633.0,5.02,21.31
3945.0,4.86,22.7
3848.0,4.91,20.45
5614.0,4.57,21.0
3783.0,4.93,22.82
3783.0,4.92,23.5
3722.0,4.92,6.99
3417.0,5.07,17.23
3842.0,4.94,19.85
3841.0,4.92,19.66
4954.0,4.59,15.85
4627.0,4.65,22.11
3524.0,5.05,15.1
3896.0,4.85,16.35
3595.0,5.0,18.05
4925.0,4.6,13.41
3468.0,5.06,18.3
4914.0,4.68,22.5
3973.0,4.87,21.96
4118.0,4.79,24.44
3818.0,4.92,19.55
3559.0,5.03,21.47
3690.0,4.97,20.17
3617.0,5.02,24.15
5461.0,4.55,10.56
4198.0,4.76,12.38
3607.0,5.01,20.39
5651.0,4.46,5.93
3815.0,4.9,24.99
5741.0,4.47,8.81
4740.0,4.64,20.79
4081.0,4.82,19.98
4218.0,4.79,23.63
3488.0,5.06,3.49
3568.0,5.02,24.42
3732.0,4.96,21.69
3495.0,5.04,4.17
5098.0,4.57,23.92
5046.0,4.59,20.72
3739.0,4.93,22.25
5790.0,4.44,15.0
5990.0,4.22,23.94
5192.0,4.56,22.71
5806.0,4.46,17.75
3684.0,4.97,22.34
5814.0,4.42,20.91
