,teff,logg,period
4441,4311.0,4.42,12.981
4442,3284.0,5.03,34.685
4443,3440.0,4.89,23.378
4444,3372.0,4.93,49.225
4445,4335.0,4.74,39.494
4446,4021.0,4.31,26.643
4447,4109.0,4.46,22.523
4448,4085.0,4.55,20.193
4449,4317.0,4.33,9.735
4450,3487.0,4.9,41.714
4451,3736.0,4.77,39.28
4452,4286.0,4.53,36.998
4453,3532.0,4.85,43.956
4454,4045.0,4.42,31.997
4455,4361.0,4.41,32.63
4456,3612.0,4.83,7.279
4457,4278.0,4.38,13.016
4458,4184.0,4.56,35.798
4459,4350.0,4.29,17.617
4460,4120.0,4.64,29.854
4461,3645.0,4.88,34.925
4462,4299.0,4.44,39.385
4463,3627.0,4.87,30.862
4464,3771.0,4.5,51.868
4465,4159.0,4.76,42.86
4466,3859.0,4.47,25.097
4467,3849.0,4.75,38.717
4468,3813.0,4.78,24.214
4469,4043.0,4.36,41.374
4470,4185.0,4.44,2.628
4471,3750.0,4.75,29.435
4472,3402.0,4.91,0.75
4473,4322.0,4.65,29.689
4474,3555.0,4.86,33.524
4475,4318.0,4.54,7.034
4476,3847.0,4.74,25.5
4477,3671.0,4.83,31.541
4478,4225.0,4.59,29.154
4479,3779.0,4.79,15.431
4480,4357.0,4.44,45.557
4481,4228.0,4.41,17.113
4482,3808.0,4.76,19.616
4483,4122.0,4.48,20.733
4484,3730.0,4.78,44.506
4485,4288.0,4.46,19.352
4486,4285.0,4.57,38.676
4487,3904.0,4.72,15.834
4488,4348.0,4.6,36.181
4489,4071.0,4.46,23.311
4490,3662.0,4.83,28.324
4491,4305.0,4.41,16.446
4492,4159.0,4.64,14.417
4493,4183.0,4.64,29.885
4494,4165.0,4.39,42.136
4495,4107.0,4.58,24.234
4496,3707.0,4.81,29.967
4497,3735.0,4.79,21.319
4498,3934.0,4.72,16.968
4499,3620.0,4.83,17.384
4500,3886.0,4.73,33.638
4501,3460.0,4.88,5.617
4502,4038.0,4.52,21.249
4503,4074.0,4.45,31.66
4504,4130.0,4.52,24.557
4505,3798.0,4.75,16.053
4506,4309.0,4.57,42.41
4507,3321.0,4.99,9.26
4508,3564.0,4.2,0.97
4509,3780.0,4.78,17.485
4510,4291.0,4.61,13.562
4511,3848.0,4.73,16.039
4512,4310.0,4.41,35.129
4513,3473.0,4.91,0.258
4514,4179.0,4.6,4.091
4515,3545.0,4.92,30.821
4516,4220.0,4.57,20.113
4517,4300.0,4.64,18.466
4518,4309.0,4.51,13.26
4519,4073.0,4.58,32.412
4520,4318.0,4.69,15.845
4521,3901.0,4.73,25.573
4522,3992.0,4.53,17.546
4523,4336.0,4.6,13.372
4524,3960.0,4.72,19.437
4525,3897.0,4.74,31.323
4526,4257.0,4.59,20.809
4527,4196.0,4.57,11.929
4528,4344.0,4.59,33.436
4529,3874.0,4.73,13.188
4530,3781.0,4.82,34.582
4531,3436.0,4.94,35.619
4532,4258.0,4.59,40.317
4533,4192.0,4.55,13.26
4534,4337.0,4.59,17.183
4535,3312.0,4.99,1.602
4536,3295.0,5.07,45.22
4537,3644.0,4.85,20.401
4538,3442.0,4.88,44.801
4539,3457.0,4.92,21.266
4540,3974.0,4.69,0.964
4541,4348.0,4.6,10.915
4542,4130.0,4.53,30.964
4543,3940.0,4.72,20.035
4544,4304.0,4.51,43.943
4545,4298.0,4.67,32.422
4546,4290.0,4.56,28.016
4547,4302.0,4.49,16.619
4548,4102.0,4.57,22.683
4549,4191.0,4.51,14.444
4550,4205.0,4.57,38.261
4551,4321.0,4.63,35.341
4552,4298.0,4.6,15.445
4553,4371.0,4.72,45.203
4554,4068.0,4.57,40.087
4555,3493.0,4.9,35.301
4556,4103.0,4.38,20.263
4557,4203.0,4.5,23.291
4558,4343.0,4.59,24.212
4559,3769.0,4.74,41.804
4560,3825.0,4.74,27.519
4561,4086.0,4.57,16.961
4562,4212.0,4.54,15.99
4563,4332.0,4.67,21.462
4564,4284.0,4.55,20.234
4565,4358.0,4.59,17.379
4566,3493.0,4.9,31.648
4567,3543.0,4.88,36.064
4568,3755.0,4.81,20.265
4569,4057.0,4.55,16.132
4570,4303.0,4.56,17.261
4571,3680.0,4.8,18.167
4572,3548.0,4.15,44.717
4573,4079.0,4.69,26.571
4574,3745.0,4.52,32.746
4575,4171.0,4.42,32.979
4576,3489.0,4.86,33.694
4577,3711.0,4.8,16.3
4578,4335.0,4.57,17.252
4579,4283.0,4.61,21.201
4580,4361.0,4.51,9.765
4581,4176.0,4.57,17.405
4582,3709.0,4.88,17.407
4583,4164.0,4.51,30.561
4584,4322.0,4.67,29.278
4585,4065.0,4.46,25.161
4586,4232.0,4.62,19.365
4587,4208.0,4.57,16.586
4588,3306.0,5.06,48.249
4589,4177.0,4.46,15.963
4590,4271.0,4.61,11.949
4591,4198.0,4.54,26.609
4592,4385.0,4.61,10.618
4593,3374.0,5.0,24.533
4594,4166.0,4.49,11.367
4595,4274.0,4.48,19.955
4596,4168.0,4.54,29.141
4597,3966.0,4.72,26.479
4598,3656.0,4.88,25.462
4599,4084.0,4.53,16.92
4600,4130.0,4.46,15.09
4601,4202.0,4.67,14.316
4602,3474.0,4.91,33.665
4603,4246.0,4.51,2.43
4604,3701.0,4.79,37.291
4605,4120.0,4.56,35.878
4606,4239.0,4.57,16.308
4607,4358.0,4.54,19.852
4608,3791.0,4.73,43.741
4609,4294.0,4.51,11.945
4610,4333.0,4.45,26.197
4611,3822.0,4.74,18.454
4612,4097.0,4.61,12.91
4613,3623.0,4.84,24.266
4614,3388.0,4.92,7.794
4615,4304.0,4.59,28.127
4616,4162.0,4.6,14.868
4617,4269.0,4.58,10.782
4618,4137.0,4.6,42.079
4619,4047.0,4.52,22.996
4620,4301.0,4.73,12.396
4621,4050.0,4.65,15.103
4622,4130.0,4.53,34.219
4623,4080.0,4.48,13.101
4624,4230.0,4.5,29.832
4625,4311.0,4.46,21.053
4626,4138.0,4.43,26.398
4627,3903.0,4.78,13.196
4628,4099.0,4.62,14.859
4629,3282.0,5.02,36.992
4630,4256.0,4.61,25.133
4631,4278.0,4.6,26.676
4632,4099.0,4.58,34.295
4633,3987.0,4.67,0.652
4634,3808.0,4.78,17.918
4635,4060.0,4.48,13.052
4636,4386.0,4.56,26.853
4637,4312.0,4.55,14.933
4638,3761.0,4.79,28.996
4639,4214.0,4.51,23.601
4640,3990.0,4.72,18.27
4641,4229.0,4.62,42.165
4642,3740.0,4.79,16.551
4643,4123.0,4.38,27.493
4644,4090.0,4.61,13.737
4645,4297.0,4.53,20.701
4646,4262.0,4.51,17.68
4647,4280.0,4.57,42.541
4648,4227.0,4.52,28.139
4649,3402.0,4.91,43.454
4650,3713.0,4.79,30.017
4651,4324.0,4.71,28.184
4652,3435.0,5.08,39.815
4653,4302.0,4.43,29.391
4654,4078.0,4.49,20.858
4655,3949.0,4.72,26.24
4656,3246.0,5.07,46.115
4657,3322.0,4.99,50.399
4658,4363.0,4.46,12.095
4659,3530.0,4.93,42.005
4660,3944.0,4.73,28.199
4661,3740.0,4.82,27.694
4662,4273.0,4.5,13.614
4663,4121.0,4.4,13.089
4664,4257.0,4.58,15.431
4665,4297.0,4.62,11.447
4666,4306.0,4.54,12.415
4667,4255.0,4.64,30.094
4668,3951.0,4.72,41.92
4669,4282.0,4.6,25.501
4670,4354.0,4.6,38.447
4671,3678.0,4.84,27.942
4672,4299.0,4.58,11.414
4673,3926.0,4.71,31.782
4674,3911.0,4.71,17.684
4675,4323.0,4.43,32.143
4676,4257.0,4.44,28.238
4677,3884.0,4.78,14.917
4678,4399.0,4.44,5.388
4679,3365.0,4.96,36.122
4680,3980.0,4.71,41.15
4681,4356.0,4.66,31.773
4682,4073.0,4.57,14.009
4683,3725.0,4.86,26.118
4684,4056.0,4.55,30.366
4685,4398.0,4.62,12.732
4686,3692.0,4.82,42.85
4687,4169.0,4.58,38.446
4688,4109.0,4.57,14.378
4689,4339.0,4.6,16.529
4690,3750.0,4.86,35.824
4691,3723.0,4.82,35.688
4692,4300.0,4.51,13.823
4693,3819.0,4.78,33.641
4694,3877.0,4.71,1.066
4695,3567.0,4.85,0.828
4696,4276.0,4.74,22.64
4697,4186.0,4.5,42.86
4698,4218.0,4.44,29.217
4699,4224.0,4.41,17.631
4700,3562.0,4.82,29.46
4701,4252.0,4.31,30.249
4702,3401.0,4.91,54.831
4703,3862.0,4.76,15.999
4704,4286.0,4.53,18.448
4705,4377.0,4.62,39.641
4706,4365.0,4.5,9.328
4707,3946.0,4.71,34.534
4708,3975.0,4.71,26.092
4709,3609.0,4.79,42.935
4710,3973.0,4.72,17.341
4711,4137.0,4.57,15.495
4712,3556.0,4.89,18.491
4713,4302.0,4.58,29.36
4714,3981.0,4.36,29.23
4715,4336.0,4.59,30.614
4716,3822.0,4.76,19.974
4717,3844.0,4.76,20.038
4718,4130.0,4.55,29.403
4719,3854.0,4.37,25.912
4720,3879.0,4.73,38.987
4721,4043.0,4.41,3.946
4722,4297.0,4.47,42.66
4723,4121.0,4.44,25.604
4724,3916.0,4.71,17.646
4725,4079.0,4.26,26.929
4726,3487.0,4.9,39.282
4727,3963.0,4.72,21.724
4728,4174.0,4.55,21.387
4729,4306.0,4.57,20.684
4730,3977.0,4.7,28.097
4731,3499.0,4.96,43.504
4732,4124.0,4.5,47.366
4733,4225.0,4.66,15.966
4734,4118.0,4.56,21.644
4735,4124.0,4.57,27.797
4736,3932.0,4.73,45.185
4737,4120.0,4.55,31.976
4738,3850.0,4.75,24.371
4739,3761.0,4.77,20.476
4740,3879.0,4.74,28.309
4741,4134.0,4.6,34.21
4742,3574.0,4.93,10.968
4743,3932.0,4.75,28.453
4744,4384.0,4.72,12.306
4745,3491.0,4.9,20.45
4746,4272.0,4.69,23.809
4747,3542.0,4.91,31.827
4748,3824.0,4.76,13.961
4749,3916.0,4.72,28.649
4750,3951.0,4.72,27.442
4751,4316.0,4.39,15.256
4752,4113.0,4.46,36.625
4753,4162.0,4.53,27.564
4754,3924.0,4.72,38.631
4755,4099.0,4.57,45.36
4756,3973.0,4.72,15.94
4757,4311.0,4.62,36.209
4758,3315.0,5.0,34.906
4759,3508.0,4.89,38.027
4760,4350.0,4.62,16.72
4761,4205.0,4.4,16.363
4762,3568.0,4.85,18.235
4763,3485.0,5.02,27.663
4764,4160.0,4.61,27.915
4765,4356.0,4.63,26.701
4766,3312.0,4.99,41.163
4767,3328.0,4.99,40.355
4768,4297.0,4.5,27.134
4769,3668.0,4.86,15.736
4770,3799.0,4.81,30.216
4771,3804.0,4.75,2.979
4772,4093.0,4.45,25.435
4773,4262.0,4.42,25.086
4774,4360.0,4.68,28.002
4775,3671.0,4.8,38.68
4776,4228.0,4.7,41.811
4777,3439.0,4.94,45.202
4778,4111.0,4.66,31.224
4779,4097.0,4.55,1.046
4780,3877.0,4.73,17.805
4781,4361.0,4.6,20.968
4782,3701.0,4.81,2.423
4783,3799.0,4.78,19.641
4784,4359.0,4.49,31.251
4785,4066.0,4.49,32.274
4786,4288.0,4.58,33.746
4787,4356.0,4.65,45.109
4788,3648.0,4.82,39.599
4789,4115.0,4.47,15.79
4790,4290.0,4.48,14.34
4791,4371.0,4.59,21.176
4792,4307.0,4.59,37.71
4793,3625.0,4.87,31.243
4794,3805.0,4.77,19.033
4795,3647.0,4.91,19.663
4796,3970.0,4.69,25.161
4797,4294.0,4.5,17.952
4798,3556.0,4.9,12.166
4799,4360.0,4.67,17.874
4800,3720.0,4.82,26.967
4801,3545.0,4.89,20.438
4802,4187.0,4.43,20.144
4803,4065.0,4.74,35.585
4804,4203.0,4.65,22.844
4805,3401.0,4.97,28.454
4806,3864.0,4.75,36.214
4807,4117.0,4.62,40.117
4808,3970.0,4.72,38.109
4809,4247.0,4.54,37.072
4810,4091.0,4.63,23.2
4811,3514.0,4.85,46.432
4812,4165.0,4.59,30.184
4813,3795.0,4.76,1.951
4814,4069.0,4.53,12.712
4815,3746.0,4.75,45.397
4816,4347.0,4.84,26.27
4817,4224.0,4.56,17.591
4818,4275.0,4.61,17.904
4819,3884.0,4.74,38.792
4820,4194.0,4.56,23.036
4821,4258.0,4.66,17.91
4822,3987.0,4.7,14.86
4823,4197.0,4.61,15.892
4824,4375.0,4.58,10.389
4825,4182.0,4.51,22.877
4826,4084.0,4.57,18.277
4827,4090.0,4.5,1.089
4828,4315.0,4.52,10.459
4829,3403.0,4.91,53.669
4830,3538.0,4.84,38.419
4831,3592.0,4.89,17.435
4832,3867.0,4.72,27.453
4833,3370.0,4.95,24.557
4834,4109.0,4.51,23.705
4835,4360.0,4.53,50.794
4836,3327.0,4.99,49.664
4837,4072.0,4.52,17.354
4838,3852.0,4.8,26.113
4839,4085.0,4.6,14.724
4840,4126.0,4.32,30.2
4841,4352.0,4.7,41.266
4842,4139.0,4.59,36.789
4843,4206.0,4.62,35.043
4844,3280.0,5.03,41.531
4845,4357.0,4.41,19.833
4846,3932.0,4.71,14.502
4847,4400.0,4.35,44.147
4848,3877.0,4.76,14.761
4849,4337.0,4.58,31.168
4850,3753.0,4.86,34.836
4851,4323.0,4.59,38.004
4852,4088.0,4.56,39.962
4853,3257.0,5.06,61.221
4854,3532.0,4.9,33.58
4855,3540.0,4.8,50.543
4856,4353.0,4.6,24.353
4857,3761.0,4.85,15.943
4858,3778.0,4.76,23.911
4859,4203.0,4.58,13.462
4860,3491.0,4.9,1.214
4861,4108.0,4.55,15.726
4862,4346.0,4.57,22.962
4863,4101.0,4.38,2.125
4864,4393.0,4.67,21.634
4865,3821.0,4.76,35.205
4866,4089.0,4.65,29.975
4867,4222.0,4.51,37.716
4868,4396.0,4.55,19.209
4869,4102.0,4.45,25.394
4870,3606.0,4.84,33.574
4871,3970.0,4.69,10.526
4872,4301.0,4.57,28.093
4873,4359.0,4.57,15.797
4874,3879.0,4.73,14.203
4875,3859.0,4.51,25.894
4876,4223.0,4.52,18.854
4877,3921.0,4.72,33.002
4878,3995.0,4.69,14.603
4879,4212.0,4.56,16.178
4880,4327.0,4.62,20.872
4881,4168.0,4.53,33.859
4882,3898.0,4.73,26.98
4883,3807.0,4.72,21.221
4884,4207.0,4.59,32.423
4885,3429.0,4.96,42.255
4886,4219.0,4.53,16.979
4887,3330.0,5.07,15.727
4888,3476.0,4.96,32.436
4889,3574.0,4.85,33.214
4890,3580.0,4.86,18.59
4891,3469.0,4.91,20.214
4892,4279.0,4.6,11.805
4893,3976.0,4.69,17.315
4894,3408.0,4.91,47.34
4895,3445.0,4.88,42.387
4896,4391.0,4.71,32.745
4897,4203.0,4.56,1.012
4898,3683.0,4.82,17.866
4899,3905.0,4.55,9.812
4900,3936.0,4.71,42.973
4901,4283.0,4.52,24.311
4902,3894.0,4.72,14.927
4903,4165.0,4.48,30.542
4904,4391.0,4.41,21.548
4905,3878.0,4.73,35.035
4906,3632.0,4.82,44.819
4907,4109.0,4.52,0.78
4908,4326.0,4.52,13.459
4909,4303.0,4.56,0.413
4910,4362.0,4.63,10.779
4911,4062.0,4.54,12.554
4912,4078.0,4.59,33.337
4913,4222.0,4.62,12.225
4914,3644.0,4.84,1.197
4915,3900.0,4.73,2.893
4916,3921.0,4.74,31.26
4917,3404.0,5.02,34.604
4918,4160.0,4.55,18.775
4919,3655.0,4.83,24.604
4920,3958.0,4.72,16.805
4921,4315.0,4.74,23.808
4922,3613.0,4.8,36.694
4923,3899.0,4.72,37.501
4924,3608.0,4.8,22.68
4925,4007.0,4.57,22.644
4926,3921.0,4.71,21.462
4927,4348.0,4.52,27.754
4928,3811.0,4.76,28.237
4929,4270.0,4.46,23.322
4930,4296.0,4.63,37.391
4931,4052.0,4.32,13.296
4932,4359.0,4.55,1.398
4933,4274.0,4.72,26.86
4934,4116.0,4.59,15.067
4935,4317.0,4.72,20.567
4936,4209.0,4.51,38.453
4937,3271.0,5.03,5.964
4938,3691.0,4.53,49.876
4939,4136.0,4.63,16.405
4940,3522.0,4.93,17.5
4941,4118.0,4.51,38.989
4942,3994.0,4.69,17.275
4943,4388.0,4.51,39.754
4944,3510.0,4.01,4.33
4945,3325.0,4.98,1.884
4946,3975.0,4.72,22.17
4947,4367.0,4.73,25.107
4948,3805.0,4.77,36.127
4949,4233.0,4.59,10.679
4950,4402.0,4.45,34.25
4951,4309.0,4.58,18.503
4952,4215.0,4.63,19.118
4953,3829.0,4.76,13.574
4954,3847.0,4.76,35.998
4955,4170.0,4.62,37.256
4956,4300.0,4.54,20.892
4957,4209.0,4.71,35.054
4958,4360.0,4.72,36.479
4959,3584.0,4.85,42.366
4960,3890.0,4.72,38.344
4961,4168.0,4.73,23.0
4962,4017.0,4.48,22.106
4963,3779.0,4.82,34.197
4964,4012.0,4.68,40.162
4965,3990.0,4.71,13.84
4966,4356.0,4.85,28.104
4967,4063.0,4.56,39.557
4968,3733.0,4.78,27.365
4969,4142.0,4.55,28.774
4970,3997.0,4.29,3.613
4971,4090.0,4.6,38.333
4972,4253.0,4.4,18.202
4973,4302.0,4.53,19.93
4974,3827.0,4.8,11.529
4975,3548.0,4.82,39.427
4976,4167.0,4.43,13.89
4977,3793.0,4.84,20.793
4978,4198.0,4.39,13.976
4979,3652.0,4.82,38.583
4980,3993.0,4.7,46.714
4981,4234.0,4.55,19.424
4982,3810.0,4.79,23.47
4983,4175.0,4.81,37.502
4984,4166.0,4.57,14.77
4985,4345.0,4.46,9.997
4986,4189.0,4.48,18.278
4987,3939.0,4.72,34.007
4988,3975.0,4.71,17.145
4989,3679.0,4.82,16.317
4990,4003.0,4.42,21.349
4991,4301.0,4.51,1.148
4992,3517.0,4.91,43.115
4993,3394.0,4.92,54.539
4994,4106.0,4.63,45.945
4995,3810.0,4.77,27.571
4996,4185.0,4.61,13.633
4997,4141.0,4.53,27.37
4998,3767.0,4.7,39.458
4999,4001.0,4.46,26.498
5000,3890.0,4.79,14.46
5001,3738.0,4.77,8.989
5002,3569.0,4.85,40.106
5003,3889.0,4.73,39.951
5004,3911.0,4.73,25.215
5005,3624.0,5.04,14.563
5006,3522.0,4.84,20.324
5007,4170.0,4.69,42.267
5008,3809.0,4.75,18.555
5009,4183.0,4.6,15.341
5010,4224.0,4.7,15.375
5011,4223.0,4.8,33.517
5012,4404.0,4.58,21.231
5013,4026.0,4.53,35.196
5014,4105.0,4.59,15.83
5015,3685.0,4.81,39.991
5016,4339.0,4.69,19.766
5017,3587.0,4.87,19.824
5018,3795.0,4.8,16.439
5019,4107.0,4.6,26.127
5020,3432.0,4.91,52.157
5021,4224.0,4.4,11.924
5022,3482.0,4.92,45.606
5023,3403.0,4.91,60.637
5024,4302.0,4.61,23.293
5025,4388.0,4.51,1.116
5026,3867.0,4.73,19.707
5027,3492.0,4.9,44.369
5028,3797.0,4.75,19.353
5029,3645.0,4.87,37.164
5030,3502.0,4.96,21.653
5031,4397.0,4.45,29.198
5032,4254.0,4.63,38.247
5033,4135.0,4.42,27.018
5034,3619.0,4.92,31.441
5035,4219.0,4.55,13.303
5036,3836.0,4.78,14.665
5037,4098.0,4.62,12.37
5038,4120.0,4.5,26.396
5039,3666.0,4.96,16.241
5040,4035.0,4.55,22.355
5041,4059.0,4.55,16.677
5042,3623.0,4.82,41.316
5043,4252.0,4.72,27.697
5044,4106.0,4.59,13.033
5045,3647.0,4.91,14.386
5046,3419.0,5.01,2.102
5047,4092.0,4.53,1.79
5048,4319.0,4.76,14.143
5049,3663.0,4.86,17.231
5050,3803.0,4.77,38.697
5051,4205.0,4.55,33.479
5052,4204.0,4.66,36.5
5053,4161.0,4.5,23.868
5054,4310.0,4.51,27.739
5055,3912.0,4.72,31.242
5056,4324.0,4.58,23.275
5057,4160.0,4.42,28.546
5058,4312.0,4.67,10.646
5059,3893.0,4.79,14.17
5060,3587.0,4.87,45.358
5061,4159.0,4.61,31.09
5062,3621.0,4.86,36.154
5063,3566.0,4.88,18.366
5064,4383.0,4.58,27.276
5065,3769.0,4.8,19.891
5066,4332.0,4.57,25.688
5067,4168.0,4.51,9.613
5068,3870.0,4.75,17.158
5069,4071.0,4.55,14.753
5070,4369.0,4.59,25.619
5071,4295.0,4.6,10.533
5072,3678.0,4.21,0.621
5073,4310.0,4.64,20.566
5074,3976.0,4.72,24.588
5075,3679.0,4.85,18.422
5076,3715.0,4.83,32.283
5077,4225.0,4.57,15.561
5078,3961.0,4.7,11.865
5079,4235.0,4.59,28.898
5080,4311.0,4.64,19.151
5081,4249.0,4.44,25.86
5082,3997.0,4.7,28.012
5083,4309.0,4.45,42.664
5084,3920.0,4.71,21.936
5085,4194.0,4.55,22.342
5086,3576.0,4.89,38.5
5087,4355.0,4.62,43.097
5088,3757.0,4.77,19.602
5089,4170.0,4.59,31.695
5090,3938.0,4.72,35.097
5091,4323.0,4.67,41.359
5092,3745.0,4.78,19.564
5093,3901.0,4.73,32.736
5094,3962.0,4.71,24.281
5095,3421.0,4.98,31.857
5096,4323.0,4.71,32.032
5097,3950.0,4.7,34.302
5098,3796.0,4.78,29.179
5099,4330.0,4.49,15.645
5100,3974.0,4.7,14.62
5101,4355.0,4.78,12.467
5102,4049.0,4.58,17.017
5103,3933.0,4.73,1.042
5104,3456.0,4.88,47.41
5105,4303.0,4.47,43.534
5106,4349.0,4.68,19.741
5107,3431.0,4.94,44.61
5108,3960.0,4.72,35.267
5109,3858.0,4.74,22.298
5110,4258.0,4.62,23.389
5111,4161.0,4.61,35.19
5112,4116.0,4.38,39.696
5113,3374.0,4.94,0.386
5114,4188.0,4.43,36.99
5115,3800.0,4.77,19.988
5116,3929.0,4.72,18.609
5117,4131.0,4.57,24.729
5118,4150.0,4.6,41.97
5119,4180.0,4.65,11.402
5120,4389.0,4.65,11.082
5121,4055.0,4.43,21.406
5122,3832.0,4.75,23.32
5123,4401.0,4.58,24.578
5124,3474.0,4.96,33.435
5125,4371.0,4.63,12.028
5126,4195.0,4.4,14.644
5127,3314.0,4.99,60.08
5128,3750.0,4.81,17.129
5129,4088.0,4.3,31.89
5130,3936.0,4.38,42.598
5131,3371.0,5.01,24.345
5132,4098.0,4.48,12.284
5133,4155.0,4.46,13.322
5134,3428.0,4.9,46.407
5135,4163.0,4.46,28.55
5136,3950.0,4.72,14.128
5137,3304.0,5.0,13.64
5138,4264.0,4.58,25.181
5139,3649.0,4.88,0.576
5140,3982.0,4.71,15.306
5141,4203.0,4.62,34.65
5142,3640.0,4.85,17.012
5143,3921.0,4.78,12.028
5144,4099.0,4.52,24.712
5145,4113.0,4.55,36.597
5146,4161.0,4.57,37.588
5147,4231.0,4.46,38.628
5148,4055.0,4.45,20.117
5149,4299.0,4.68,38.221
5150,4300.0,4.62,16.705
5151,3481.0,4.98,22.45
5152,4246.0,4.64,45.373
5153,3539.0,4.9,11.945
5154,3965.0,4.69,40.678
5155,3858.0,4.74,17.897
5156,3969.0,4.62,38.211
5157,3623.0,4.86,5.964
5158,4108.0,4.57,24.078
5159,4384.0,4.52,40.898
5160,3498.0,4.91,58.279
5161,4226.0,4.46,13.882
5162,3829.0,4.74,32.978
5163,4215.0,4.62,29.615
5164,3487.0,4.9,18.624
5165,4158.0,4.59,40.136
5166,4390.0,4.49,18.448
5167,4059.0,4.57,15.545
5168,3930.0,4.72,22.722
5169,4217.0,4.58,15.217
5170,3922.0,4.72,31.346
5171,3877.0,4.77,14.189
5172,3449.0,4.92,24.331
5173,4047.0,4.53,16.789
5174,4182.0,4.57,20.182
5175,3420.0,4.99,39.38
5176,3286.0,5.01,62.277
5177,3978.0,4.7,31.764
5178,3586.0,4.87,20.125
5179,4196.0,4.6,26.472
5180,4258.0,4.61,29.268
5181,4358.0,4.6,32.786
5182,4192.0,4.6,25.051
5183,3334.0,5.06,54.403
5184,3727.0,4.9,14.522
5185,4258.0,4.61,18.046
5186,4073.0,4.65,35.592
5187,4355.0,4.64,24.215
5188,3696.0,4.78,24.738
5189,4313.0,4.61,28.691
5190,4284.0,4.64,20.675
5191,4264.0,4.72,19.6
5192,4196.0,4.58,39.227
5193,3757.0,4.79,32.401
5194,4386.0,4.57,20.013
5195,4368.0,4.85,31.682
5196,4353.0,4.58,22.87
5197,4300.0,4.62,27.494
5198,4118.0,4.56,18.21
5199,4349.0,4.66,19.731
5200,4174.0,4.58,22.886
5201,4294.0,4.61,32.198
5202,4138.0,4.48,24.967
5203,4052.0,4.56,16.117
5204,4361.0,4.56,20.482
5205,4077.0,4.48,35.769
5206,3618.0,4.86,19.034
5207,3981.0,4.45,44.661
5208,4299.0,4.63,12.774
5209,3341.0,5.02,41.234
5210,3646.0,4.87,21.067
5211,4188.0,4.37,14.317
5212,4086.0,4.59,16.343
5213,4087.0,4.36,36.369
5214,3830.0,4.74,18.67
5215,3235.0,5.18,46.366
5216,3659.0,4.83,17.98
5217,4295.0,4.46,11.045
5218,3645.0,4.84,21.308
5219,4225.0,4.55,27.645
5220,3979.0,4.7,32.228
5221,4323.0,4.53,23.099
5222,3918.0,4.73,38.512
5223,4002.0,4.59,29.616
5224,4055.0,4.43,14.984
5225,4188.0,4.53,23.826
5226,4217.0,4.55,39.289
5227,3506.0,4.89,54.041
5228,3604.0,4.85,41.756
5229,4293.0,4.61,26.405
5230,4330.0,4.49,16.288
5231,3545.0,4.96,29.711
5232,3743.0,4.78,40.505
5233,3980.0,4.72,36.267
5234,4173.0,4.45,41.766
5235,3897.0,4.72,33.618
5236,3343.0,4.98,47.112
5237,4090.0,4.52,26.496
5238,3472.0,4.91,45.739
5239,4340.0,4.36,3.787
5240,4128.0,4.49,19.322
5241,4261.0,4.61,30.692
5242,3944.0,4.73,18.85
5243,3877.0,4.73,19.655
5244,4346.0,4.41,17.377
5245,4120.0,4.56,41.23
5246,3846.0,4.74,26.646
5247,4161.0,4.56,11.605
5248,4258.0,4.77,41.161
5249,3653.0,4.16,36.24
5250,3945.0,4.72,22.382
5251,3481.0,4.91,41.733
5252,3450.0,4.97,35.026
5253,3440.0,4.89,44.995
5254,3525.0,4.85,39.632
5255,4199.0,4.54,9.328
5256,3469.0,4.91,18.582
5257,4199.0,4.71,21.613
5258,3856.0,4.74,38.373
5259,4387.0,4.72,12.31
5260,4301.0,4.64,24.801
5261,3987.0,4.7,2.906
5262,4351.0,4.57,17.413
5263,3886.0,4.73,15.076
5264,4037.0,4.55,17.651
5265,4249.0,4.54,14.541
5266,4303.0,4.46,19.855
5267,4208.0,4.58,12.197
5268,3960.0,4.72,31.638
5269,3952.0,4.73,32.333
5270,3785.0,4.79,41.065
5271,4349.0,4.57,16.494
5272,4359.0,4.61,38.486
5273,3962.0,4.71,17.59
5274,3668.0,4.82,37.437
5275,4209.0,4.47,20.726
5276,3889.0,4.72,22.675
5277,4340.0,4.38,1.684
5278,3719.0,4.8,35.029
5279,3750.0,4.78,17.993
5280,4308.0,4.65,20.852
5281,3350.0,5.05,47.053
5282,4023.0,4.33,9.044
5283,4160.0,4.49,14.538
5284,4295.0,4.62,24.837
5285,4216.0,4.58,28.581
5286,4096.0,4.58,24.74
5287,3359.0,4.95,45.666
5288,4089.0,4.59,40.744
5289,3720.0,4.8,20.104
5290,4010.0,4.61,13.451
5291,3518.0,4.94,40.771
5292,3802.0,4.78,27.674
5293,4355.0,4.64,36.679
5294,3621.0,4.86,20.392
5295,4298.0,4.57,9.925
5296,4207.0,4.58,1.696
5297,4320.0,4.57,27.638
5298,3496.0,4.86,14.943
5299,3464.0,4.88,48.063
5300,4394.0,4.55,17.123
5301,3704.0,4.76,19.728
5302,4382.0,4.62,25.375
5303,4065.0,4.5,24.655
5304,3777.0,4.73,46.921
5305,3610.0,4.87,18.785
5306,4357.0,4.61,16.772
5307,3528.0,4.88,35.37
5308,3403.0,4.91,23.055
5309,4257.0,4.63,35.578
5310,4397.0,4.63,11.752
5311,3807.0,4.75,19.358
5312,3596.0,4.84,37.866
5313,3686.0,4.8,31.733
5314,4206.0,4.57,30.646
